  QueueTimes | ServiceTimes | SojournTimes
       1.067 |        1.228 |        2.295
       1.062 |        1.396 |        2.458
       1.067 |        1.059 |        2.126
       1.064 |        1.147 |        2.211
       2.014 |        1.035 |        3.048
       2.822 |        1.048 |        3.870
       1.114 |        0.905 |        2.019
       1.582 |        0.898 |        2.480
       1.027 |        0.895 |        1.921
       1.086 |        0.842 |        1.928
       1.019 |        1.222 |        2.241
       1.102 |        1.150 |        2.252
       2.144 |        1.133 |        3.277
       1.199 |        1.114 |        2.313
       2.090 |        1.120 |        3.211
       1.012 |        1.218 |        2.230
       1.066 |        1.090 |        2.156
       1.744 |        1.093 |        2.838
       1.220 |        1.071 |        2.292
       1.533 |        1.020 |        2.553
       1.073 |        1.109 |        2.182
       1.014 |        1.361 |        2.374
       1.247 |        1.424 |        2.671
       1.088 |        1.461 |        2.549
       2.279 |        1.363 |        3.641
       1.077 |        1.458 |        2.536
       1.644 |        1.392 |        3.036
       1.053 |        0.949 |        2.002
       1.091 |        0.884 |        1.975
       1.075 |        0.984 |        2.059
       1.731 |        0.805 |        2.536
       1.065 |        1.016 |        2.081
       1.202 |        0.973 |        2.175
       1.617 |        0.973 |        2.590
       1.970 |        0.955 |        2.925
       2.090 |        0.928 |        3.018
       2.971 |        0.960 |        3.931
       1.470 |        0.929 |        2.398
       1.691 |        0.953 |        2.644
       1.053 |        0.924 |        1.977
       1.084 |        1.139 |        2.223
       2.010 |        1.020 |        3.030
       1.087 |        1.164 |        2.251
       1.675 |        1.068 |        2.743
       1.083 |        1.326 |        2.410
       1.549 |        1.144 |        2.694
       1.081 |        1.287 |        2.368
       1.127 |        1.163 |        2.290
       1.079 |        1.282 |        2.361
       1.147 |        1.343 |        2.490
       1.816 |        1.126 |        2.941
       1.074 |        1.228 |        2.302
       1.077 |        1.386 |        2.463
       2.044 |        1.311 |        3.355
       1.872 |        1.227 |        3.099
       3.021 |        1.261 |        4.282
       2.011 |        1.089 |        3.099
       1.059 |        1.105 |        2.164
       1.072 |        0.914 |        1.986
       1.045 |        1.237 |        2.281
       1.084 |        1.195 |        2.279
       2.251 |        1.121 |        3.372
       2.574 |        1.088 |        3.662
       3.026 |        1.160 |        4.186
       1.379 |        1.165 |        2.544
       2.405 |        1.136 |        3.540
       3.250 |        1.085 |        4.335
       3.361 |        1.086 |        4.447
       3.937 |        1.089 |        5.026
       1.004 |        0.964 |        1.968
       1.081 |        0.928 |        2.009
       1.073 |        1.178 |        2.250
       1.805 |        0.888 |        2.693
       1.127 |        1.319 |        2.445
       1.726 |        1.183 |        2.908
       1.612 |        1.154 |        2.767
       1.072 |        1.200 |        2.273
       1.105 |        1.191 |        2.296
       1.809 |        1.215 |        3.024
       1.991 |        1.061 |        3.052
       2.186 |        1.072 |        3.257
       1.071 |        1.190 |        2.261
       1.075 |        1.190 |        2.264
       2.274 |        1.115 |        3.389
       1.023 |        0.892 |        1.916
       1.065 |        0.982 |        2.047
       1.070 |        1.340 |        2.410
       1.843 |        1.202 |        3.045
       2.332 |        1.196 |        3.528
       1.071 |        1.336 |        2.407
       1.681 |        1.179 |        2.860
       1.018 |        1.210 |        2.229
       1.093 |        1.126 |        2.219
       1.119 |        1.198 |        2.317
       1.039 |        0.893 |        1.932
       1.109 |        1.150 |        2.259
       1.085 |        1.308 |        2.393
       2.299 |        1.179 |        3.478
       1.067 |        1.180 |        2.248
       1.287 |        1.210 |        2.498
       1.180 |        1.089 |        2.269
       1.075 |        1.142 |        2.216
       1.131 |        1.105 |        2.236
       2.233 |        1.151 |        3.384
       1.192 |        1.055 |        2.247
       1.069 |        1.244 |        2.313
       1.084 |        1.090 |        2.174
       1.188 |        1.197 |        2.385
       1.496 |        1.140 |        2.636
       2.208 |        1.116 |        3.324
       2.760 |        1.151 |        3.911
       3.737 |        1.144 |        4.882
       4.772 |        1.132 |        5.904
       3.870 |        1.096 |        4.965
       3.770 |        1.120 |        4.890
       4.923 |        1.086 |        6.010
       5.879 |        1.071 |        6.950
       6.843 |        1.071 |        7.914
       6.189 |        1.073 |        7.261
       5.246 |        1.141 |        6.386
       1.430 |        1.101 |        2.531
       1.082 |        0.954 |        2.035
       1.078 |        0.903 |        1.981
       1.131 |        0.917 |        2.048
       1.055 |        1.131 |        2.186
       1.710 |        0.957 |        2.666
       2.637 |        0.926 |        3.563
       3.249 |        0.926 |        4.175
       3.675 |        0.895 |        4.570
       2.748 |        0.934 |        3.682
       2.809 |        0.990 |        3.799
       2.371 |        0.968 |        3.340
       3.061 |        0.948 |        4.009
       1.036 |        1.062 |        2.098
       1.669 |        0.992 |        2.661
       2.085 |        0.980 |        3.065
       1.800 |        0.980 |        2.780
       1.086 |        1.145 |        2.232
       1.900 |        1.092 |        2.992
       2.426 |        1.077 |        3.503
       2.685 |        1.034 |        3.720
       1.112 |        1.091 |        2.204
       1.168 |        1.071 |        2.240
       1.192 |        1.113 |        2.305
       2.157 |        1.051 |        3.208
       1.913 |        1.003 |        2.915
       2.352 |        1.039 |        3.391
       1.097 |        1.060 |        2.157
       1.727 |        1.050 |        2.777
       1.145 |        0.991 |        2.136
       1.045 |        1.044 |        2.089
       1.053 |        0.911 |        1.964
       1.047 |        0.956 |        2.003
       1.290 |        0.916 |        2.206
       1.059 |        0.949 |        2.008
       1.575 |        0.713 |        2.287
       1.053 |        0.979 |        2.032
       1.284 |        0.903 |        2.187
       1.157 |        1.096 |        2.253
       1.374 |        1.064 |        2.438
       2.253 |        1.029 |        3.282
       2.308 |        1.075 |        3.384
       3.214 |        1.047 |        4.261
       2.673 |        1.000 |        3.673
       3.070 |        0.983 |        4.052
       3.531 |        1.019 |        4.550
       1.004 |        1.063 |        2.067
       1.212 |        1.024 |        2.236
       2.187 |        0.960 |        3.147
       1.892 |        0.956 |        2.848
       1.079 |        0.970 |        2.048
       1.086 |        0.839 |        1.924
       1.053 |        1.071 |        2.124
       1.069 |        1.197 |        2.266
       1.258 |        1.107 |        2.365
       1.054 |        1.094 |        2.148
       1.494 |        1.050 |        2.544
       1.068 |        1.181 |        2.249
       1.074 |        1.070 |        2.144
       1.610 |        1.084 |        2.694
       1.745 |        1.034 |        2.778
       2.449 |        1.055 |        3.504
       1.865 |        1.037 |        2.902
       2.492 |        1.070 |        3.561
       2.841 |        1.037 |        3.879
       1.059 |        1.092 |        2.151
       1.074 |        1.089 |        2.163
       1.168 |        1.072 |        2.240
       1.058 |        1.186 |        2.244
       1.353 |        1.164 |        2.517
       1.630 |        1.157 |        2.787
       1.328 |        1.184 |        2.512
       1.204 |        1.147 |        2.351
       1.788 |        1.136 |        2.924
       1.798 |        1.128 |        2.926
       1.022 |        1.083 |        2.105
       1.516 |        0.986 |        2.502
       2.294 |        0.969 |        3.264
       1.700 |        0.953 |        2.653
       1.064 |        1.007 |        2.071
       1.071 |        0.956 |        2.027
       1.069 |        1.064 |        2.133
       1.611 |        0.988 |        2.600
       1.253 |        1.235 |        2.487
       1.225 |        1.042 |        2.268
       1.183 |        1.070 |        2.253
       1.799 |        1.048 |        2.848
       2.198 |        1.034 |        3.231
       2.362 |        1.005 |        3.367
       1.926 |        1.047 |        2.973
       1.471 |        1.038 |        2.509
       1.054 |        0.999 |        2.053
       1.473 |        0.948 |        2.421
       1.585 |        0.943 |        2.528
       1.065 |        0.912 |        1.977
       1.134 |        1.149 |        2.283
       1.194 |        0.907 |        2.101
       1.048 |        1.510 |        2.558
       1.102 |        1.450 |        2.551
       1.219 |        1.241 |        2.460
       2.357 |        1.180 |        3.536
       1.431 |        1.161 |        2.592
       1.806 |        1.142 |        2.947
       1.093 |        1.480 |        2.573
       1.066 |        0.983 |        2.049
       1.030 |        1.063 |        2.093
       2.160 |        0.985 |        3.145
       1.813 |        1.011 |        2.824
       1.290 |        1.008 |        2.298
       1.493 |        1.009 |        2.502
       1.073 |        0.962 |        2.035
       1.065 |        1.029 |        2.094
       1.137 |        1.179 |        2.316
       1.045 |        1.086 |        2.132
       1.291 |        1.086 |        2.378
       2.345 |        1.043 |        3.388
       2.126 |        1.115 |        3.242
       2.153 |        1.216 |        3.369
       1.812 |        1.107 |        2.919
       2.413 |        1.135 |        3.548
       1.074 |        1.321 |        2.395
       1.970 |        1.105 |        3.075
       1.101 |        1.132 |        2.233
       1.237 |        1.146 |        2.383
       2.312 |        1.114 |        3.427
       2.747 |        1.101 |        3.848
       2.355 |        1.081 |        3.436
       2.424 |        1.043 |        3.467
       1.029 |        1.098 |        2.127
       1.072 |        1.260 |        2.332
       1.951 |        1.048 |        2.999
       1.167 |        1.231 |        2.398
       1.104 |        1.364 |        2.468
       1.268 |        1.246 |        2.513
       1.054 |        1.220 |        2.274
       1.276 |        1.161 |        2.436
       1.618 |        1.142 |        2.760
       0.975 |        1.212 |        2.188
       1.581 |        1.127 |        2.708
       1.101 |        1.141 |        2.243
       1.072 |        1.076 |        2.147
       1.210 |        1.049 |        2.259
       1.091 |        1.184 |        2.275
       1.074 |        1.259 |        2.333
       1.180 |        1.243 |        2.422
       1.306 |        1.169 |        2.475
       1.180 |        1.013 |        2.193
       1.223 |        1.390 |        2.613
       1.715 |        1.294 |        3.009
       2.280 |        1.190 |        3.470
       3.016 |        1.168 |        4.184
       3.931 |        1.232 |        5.163
       1.516 |        0.926 |        2.442
       1.065 |        1.178 |        2.243
       1.089 |        0.976 |        2.065
       1.599 |        0.929 |        2.529
       1.070 |        1.020 |        2.090
       1.078 |        1.018 |        2.096
       1.064 |        1.078 |        2.142
       1.790 |        0.998 |        2.788
       1.004 |        1.235 |        2.239
       2.089 |        1.080 |        3.170
       1.490 |        1.022 |        2.512
       2.055 |        1.030 |        3.085
       1.070 |        1.149 |        2.219
       1.064 |        1.034 |        2.098
       1.287 |        0.952 |        2.238
       0.997 |        0.993 |        1.990
       1.075 |        1.298 |        2.374
       1.092 |        1.111 |        2.203
       1.074 |        1.273 |        2.348
       1.816 |        1.104 |        2.920
       1.072 |        1.178 |        2.251
       1.126 |        1.122 |        2.248
       1.090 |        1.346 |        2.436
       2.604 |        1.189 |        3.793
       3.140 |        1.172 |        4.312
       4.806 |        1.242 |        6.049
       4.556 |        1.054 |        5.611
       5.490 |        1.010 |        6.500
       5.643 |        1.008 |        6.651
       6.447 |        1.052 |        7.499
       7.512 |        1.005 |        8.517
       8.041 |        0.981 |        9.022
       8.946 |        0.965 |        9.912
       9.664 |        0.975 |       10.640
      10.417 |        0.995 |       11.411
      10.556 |        0.957 |       11.513
      10.403 |        0.939 |       11.342
       8.745 |        0.977 |        9.722
       9.348 |        0.916 |       10.264
       9.722 |        0.878 |       10.601
       9.728 |        0.863 |       10.591
       7.276 |        0.924 |        8.200
       4.216 |        0.914 |        5.130
       2.043 |        0.935 |        2.978
       2.141 |        0.885 |        3.026
       2.258 |        0.867 |        3.126
       2.871 |        0.870 |        3.741
       1.025 |        0.966 |        1.992
       1.218 |        0.912 |        2.130
       1.281 |        0.944 |        2.225
       1.120 |        0.968 |        2.088
       1.772 |        0.909 |        2.681
       1.123 |        0.974 |        2.098
       1.684 |        0.936 |        2.621
       2.509 |        1.099 |        3.608
       2.177 |        1.109 |        3.286
       2.031 |        1.106 |        3.137
       1.153 |        1.086 |        2.240
       2.202 |        0.956 |        3.158
       1.374 |        0.960 |        2.333
       2.276 |        0.929 |        3.205
       1.994 |        0.921 |        2.915
       1.839 |        0.933 |        2.772
       1.047 |        0.987 |        2.033
       1.678 |        0.914 |        2.591
       1.122 |        0.933 |        2.055
       1.075 |        0.816 |        1.891
       1.604 |        0.792 |        2.397
       2.331 |        0.778 |        3.109
       2.625 |        0.783 |        3.408
       1.884 |        0.756 |        2.640
       2.491 |        0.803 |        3.294
       1.078 |        0.784 |        1.862
       1.037 |        0.756 |        1.793
       1.175 |        0.786 |        1.961
       1.037 |        0.842 |        1.879
       1.229 |        0.773 |        2.001
       1.210 |        0.725 |        1.936
       1.105 |        0.999 |        2.103
       2.072 |        0.901 |        2.973
       1.064 |        0.972 |        2.036
       1.068 |        1.181 |        2.249
       1.970 |        1.097 |        3.067
       1.145 |        1.127 |        2.272
       1.072 |        1.131 |        2.203
       1.083 |        1.178 |        2.261
       1.158 |        0.985 |        2.143
       1.066 |        1.024 |        2.090
       1.899 |        0.804 |        2.704
       2.579 |        0.850 |        3.429
       1.507 |        0.860 |        2.367
       1.474 |        0.875 |        2.349
       1.105 |        0.861 |        1.967
       1.591 |        0.819 |        2.410
       1.013 |        1.072 |        2.084
       1.066 |        0.970 |        2.035
       1.600 |        0.739 |        2.338
       1.083 |        0.852 |        1.935
       1.080 |        0.785 |        1.865
       1.047 |        0.771 |        1.818
       1.156 |        0.995 |        2.152
       1.086 |        1.043 |        2.129
       2.108 |        1.063 |        3.171
       1.174 |        1.072 |        2.246
       1.090 |        1.150 |        2.241
       1.069 |        1.162 |        2.231
       2.160 |        1.042 |        3.202
       2.939 |        1.055 |        3.995
       1.071 |        1.235 |        2.306
       2.237 |        1.006 |        3.243
       2.555 |        1.051 |        3.606
       1.596 |        1.003 |        2.599
       1.123 |        1.068 |        2.190
       1.719 |        0.988 |        2.708
       1.110 |        0.865 |        1.974
       1.111 |        1.016 |        2.127
       1.176 |        1.065 |        2.241
       1.616 |        1.072 |        2.687
       1.292 |        1.056 |        2.348
       1.925 |        1.045 |        2.970
       2.008 |        1.053 |        3.061
       2.222 |        1.078 |        3.300
       3.150 |        1.056 |        4.206
       3.117 |        1.035 |        4.152
       1.070 |        1.230 |        2.301
       1.073 |        1.266 |        2.339
       1.446 |        1.166 |        2.612
       1.064 |        0.929 |        1.993
       0.995 |        1.230 |        2.226
       1.034 |        1.484 |        2.518
       1.077 |        1.468 |        2.545
       1.477 |        1.463 |        2.940
       1.076 |        1.492 |        2.568
       1.152 |        1.439 |        2.591
       2.024 |        1.462 |        3.486
       3.002 |        1.250 |        4.252
       1.854 |        1.007 |        2.861
       1.079 |        1.173 |        2.252
       1.083 |        1.195 |        2.278
       1.092 |        1.017 |        2.110
       1.089 |        1.358 |        2.446
       1.142 |        1.306 |        2.448
       1.581 |        1.255 |        2.835
       1.051 |        1.308 |        2.360
       1.489 |        1.256 |        2.745
       1.623 |        1.252 |        2.875
       2.341 |        1.272 |        3.613
       3.486 |        1.253 |        4.739
       4.426 |        1.252 |        5.678
       2.578 |        1.287 |        3.866
       1.945 |        1.017 |        2.962
       1.585 |        0.919 |        2.503
       1.013 |        0.948 |        1.962
       1.071 |        0.948 |        2.019
       1.869 |        1.170 |        3.039
       2.267 |        1.179 |        3.446
       1.087 |        0.940 |        2.027
       1.087 |        1.208 |        2.296
       1.105 |        1.306 |        2.410
       2.389 |        1.177 |        3.567
       2.081 |        1.177 |        3.259
       3.037 |        1.220 |        4.258
       3.280 |        0.963 |        4.243
       2.562 |        0.958 |        3.520
       1.063 |        1.177 |        2.240
       1.640 |        0.965 |        2.605
       1.415 |        0.961 |        2.376
       2.095 |        0.957 |        3.052
       1.707 |        0.981 |        2.687
       1.140 |        0.985 |        2.125
       1.978 |        0.980 |        2.959
       2.702 |        0.994 |        3.697
       2.565 |        0.908 |        3.473
       2.059 |        0.910 |        2.969
       1.164 |        0.952 |        2.116
       1.481 |        0.912 |        2.393
       1.058 |        0.913 |        1.971
       1.242 |        0.928 |        2.170
       1.617 |        0.908 |        2.525
       1.991 |        0.907 |        2.898
       1.983 |        0.906 |        2.889
       2.852 |        0.959 |        3.811
       1.063 |        1.172 |        2.236
       1.927 |        0.951 |        2.878
       1.965 |        0.950 |        2.915
       2.426 |        0.947 |        3.373
       1.825 |        1.005 |        2.830
       1.248 |        1.105 |        2.353
       1.265 |        1.104 |        2.369
       1.087 |        1.132 |        2.219
       1.087 |        1.258 |        2.345
       1.236 |        1.196 |        2.432
       2.358 |        1.169 |        3.527
       1.054 |        1.315 |        2.369
       1.128 |        1.232 |        2.360
       1.605 |        1.129 |        2.734
       1.789 |        1.102 |        2.891
       2.680 |        1.103 |        3.783
       1.083 |        1.160 |        2.243
       1.794 |        1.106 |        2.900
       1.035 |        1.155 |        2.190
       1.807 |        0.999 |        2.807
       1.923 |        0.992 |        2.915
       2.694 |        1.014 |        3.708
       1.095 |        1.055 |        2.150
       1.177 |        1.073 |        2.251
       1.073 |        1.075 |        2.149
       1.965 |        1.164 |        3.129
       1.080 |        1.364 |        2.444
       1.108 |        1.379 |        2.487
       1.021 |        1.284 |        2.305
       1.089 |        1.356 |        2.445
       2.106 |        1.170 |        3.276
       2.291 |        1.055 |        3.346
       2.878 |        1.054 |        3.932
       3.925 |        1.072 |        4.997
       4.221 |        1.050 |        5.271
       4.027 |        1.051 |        5.079
       2.754 |        1.052 |        3.807
       2.681 |        1.067 |        3.748
       1.109 |        1.196 |        2.305
       1.290 |        1.010 |        2.300
       1.849 |        1.029 |        2.878
       2.802 |        1.008 |        3.809
       2.068 |        1.004 |        3.072
       2.839 |        1.021 |        3.860
       1.759 |        1.005 |        2.764
       1.106 |        0.833 |        1.939
       1.113 |        0.858 |        1.971
       1.091 |        1.136 |        2.226
       1.155 |        0.986 |        2.141
       1.007 |        0.987 |        1.995
       1.049 |        1.251 |        2.300
       1.925 |        1.183 |        3.108
       1.172 |        1.177 |        2.349
       1.097 |        1.301 |        2.397
       1.669 |        1.185 |        2.854
       1.262 |        1.203 |        2.464
       1.010 |        1.182 |        2.192
       1.439 |        1.179 |        2.618
       1.029 |        1.016 |        2.044
       1.896 |        0.961 |        2.857
       1.984 |        0.962 |        2.946
       1.099 |        0.987 |        2.087
       1.067 |        1.093 |        2.160
       1.099 |        1.241 |        2.340
       1.079 |        0.938 |        2.017
       1.068 |        1.188 |        2.256
       1.165 |        1.230 |        2.395
       1.062 |        1.230 |        2.292
       1.013 |        1.345 |        2.358
       1.111 |        1.331 |        2.442
       1.090 |        1.392 |        2.481
       2.329 |        1.300 |        3.629
       2.840 |        1.361 |        4.201
       4.172 |        1.269 |        5.441
       2.388 |        1.282 |        3.670
       1.092 |        0.973 |        2.065
       1.086 |        1.114 |        2.200
       1.063 |        1.323 |        2.387
       1.106 |        1.425 |        2.530
       1.940 |        1.264 |        3.204
       2.714 |        1.349 |        4.063
       1.124 |        1.286 |        2.411
       1.069 |        1.229 |        2.298
       1.083 |        0.895 |        1.978
       1.075 |        1.244 |        2.319
       1.180 |        1.343 |        2.523
       1.148 |        1.229 |        2.377
       1.044 |        0.968 |        2.013
       1.090 |        0.971 |        2.060
       1.191 |        1.175 |        2.366
       1.077 |        1.355 |        2.431
       1.972 |        1.182 |        3.154
       1.088 |        1.142 |        2.231
       1.079 |        1.386 |        2.466
       1.835 |        1.105 |        2.939
       2.269 |        1.091 |        3.360
       1.160 |        1.300 |        2.461
       1.793 |        1.136 |        2.930
       1.197 |        1.168 |        2.366
       1.306 |        1.134 |        2.441
       1.986 |        1.089 |        3.075
       2.044 |        1.087 |        3.131
       1.078 |        1.066 |        2.144
       1.661 |        1.013 |        2.675
       1.090 |        1.159 |        2.249
       1.069 |        1.011 |        2.080
       1.075 |        1.411 |        2.486
       2.061 |        1.191 |        3.252
       2.306 |        1.144 |        3.449
       3.092 |        1.179 |        4.272
       1.106 |        1.229 |        2.335
       2.102 |        1.149 |        3.251
       2.944 |        1.231 |        4.176
       1.546 |        1.171 |        2.716
       2.134 |        1.169 |        3.303
       1.851 |        1.227 |        3.079
       1.371 |        1.040 |        2.411
       1.874 |        0.960 |        2.833
       1.960 |        0.916 |        2.877
       1.792 |        0.970 |        2.763
       1.705 |        0.941 |        2.646
       2.215 |        0.900 |        3.115
       2.719 |        0.927 |        3.646
       1.586 |        0.902 |        2.488
       1.064 |        0.993 |        2.057
       1.057 |        1.033 |        2.090
       1.472 |        0.960 |        2.432
       1.080 |        0.952 |        2.032
       1.009 |        1.311 |        2.320
       1.866 |        1.178 |        3.044
       1.072 |        1.426 |        2.498
       1.779 |        1.286 |        3.065
       2.257 |        1.221 |        3.478
       3.120 |        1.196 |        4.317
       3.752 |        1.033 |        4.784
       2.933 |        1.022 |        3.955
       2.977 |        1.090 |        4.067
       1.668 |        1.022 |        2.690
       1.082 |        0.878 |        1.959
       1.848 |        0.881 |        2.729
       1.950 |        0.826 |        2.777
       1.651 |        0.818 |        2.469
       1.033 |        0.750 |        1.783
       1.069 |        1.135 |        2.204
       1.658 |        0.935 |        2.593
       1.074 |        1.256 |        2.330
       1.810 |        1.191 |        3.002
       1.078 |        1.281 |        2.359
       1.359 |        1.272 |        2.630
       1.326 |        1.240 |        2.566
       2.423 |        1.187 |        3.610
       3.433 |        1.283 |        4.715
       1.721 |        0.979 |        2.700
       1.050 |        1.191 |        2.241
       1.139 |        1.012 |        2.151
       1.027 |        0.954 |        1.982
       1.074 |        1.039 |        2.113
       1.627 |        0.949 |        2.577
       1.111 |        1.049 |        2.160
       1.070 |        1.229 |        2.299
       1.758 |        1.026 |        2.785
       2.415 |        1.054 |        3.469
       1.123 |        1.024 |        2.148
       1.065 |        1.094 |        2.159
       1.643 |        1.035 |        2.677
       2.547 |        1.038 |        3.584
       2.101 |        1.021 |        3.122
       2.027 |        1.096 |        3.123
       1.401 |        1.027 |        2.428
       1.185 |        1.013 |        2.198
       1.406 |        1.008 |        2.414
       1.282 |        1.044 |        2.327
       1.466 |        0.966 |        2.432
       1.059 |        1.184 |        2.243
       1.385 |        0.999 |        2.384
       1.046 |        0.953 |        1.998
       1.240 |        0.973 |        2.212
       1.088 |        1.106 |        2.194
       1.192 |        1.038 |        2.229
       1.850 |        0.997 |        2.847
       1.192 |        0.963 |        2.156
       1.095 |        1.206 |        2.301
       1.094 |        1.073 |        2.167
       1.088 |        1.365 |        2.453
       1.096 |        1.300 |        2.396
       1.059 |        1.322 |        2.381
       1.087 |        1.137 |        2.224
       1.070 |        1.331 |        2.401
       1.961 |        1.180 |        3.141
       2.258 |        1.127 |        3.385
       2.442 |        1.124 |        3.565
       1.002 |        1.158 |        2.160
       1.067 |        1.063 |        2.130
       1.073 |        1.242 |        2.315
       1.892 |        1.134 |        3.026
       2.528 |        1.116 |        3.644
       3.059 |        1.120 |        4.180
       3.419 |        1.051 |        4.471
       3.660 |        1.061 |        4.721
       4.631 |        1.085 |        5.716
       4.318 |        0.930 |        5.248
       1.098 |        0.941 |        2.039
       1.067 |        1.177 |        2.244
       1.855 |        0.934 |        2.789
       1.070 |        1.159 |        2.229
       1.128 |        1.193 |        2.320
       1.082 |        1.245 |        2.327
       1.134 |        1.243 |        2.377
       1.061 |        1.096 |        2.157
       2.183 |        0.957 |        3.141
       2.069 |        0.995 |        3.064
       3.165 |        0.933 |        4.098
       2.513 |        0.911 |        3.424
       1.111 |        1.055 |        2.165
       1.889 |        0.937 |        2.826
       1.085 |        0.984 |        2.069
       1.928 |        0.910 |        2.839
       1.113 |        1.199 |        2.311
       2.203 |        3.623 |        5.826
       3.072 |        3.188 |        6.260
       1.993 |        1.313 |        3.306
       2.100 |        1.304 |        3.405
       2.119 |        1.272 |        3.391
       1.152 |        0.902 |        2.054
       1.081 |        0.939 |        2.021
       1.063 |        0.899 |        1.962
       1.273 |        1.217 |        2.489
       1.095 |        1.261 |        2.355
       2.268 |        1.248 |        3.516
       1.856 |        1.194 |        3.050
       1.097 |        1.218 |        2.316
       1.107 |        1.404 |        2.511
       2.236 |        1.091 |        3.327
       2.929 |        1.050 |        3.978
       2.969 |        1.061 |        4.030
       3.339 |        1.045 |        4.384
       3.123 |        1.060 |        4.183
       3.096 |        1.021 |        4.116
       2.769 |        1.002 |        3.771
       0.983 |        1.109 |        2.092
       2.191 |        1.006 |        3.196
       1.044 |        1.061 |        2.105
       1.134 |        1.041 |        2.174
       1.080 |        1.169 |        2.249
       1.054 |        1.332 |        2.386
       1.567 |        1.116 |        2.682
       1.094 |        1.301 |        2.396
       1.888 |        1.254 |        3.142
       2.800 |        1.203 |        4.003
       3.276 |        1.176 |        4.452
       1.101 |        0.974 |        2.075
       1.260 |        1.305 |        2.565
       1.261 |        1.283 |        2.545
       2.272 |        1.199 |        3.471
       2.902 |        1.283 |        4.185
       3.966 |        1.016 |        4.982
       2.275 |        0.978 |        3.253
       2.208 |        0.957 |        3.165
       1.081 |        1.037 |        2.118
       1.080 |        1.045 |        2.125
       1.728 |        0.961 |        2.690
       1.141 |        1.141 |        2.283
       2.230 |        1.055 |        3.284
       1.225 |        1.199 |        2.425
       1.142 |        1.109 |        2.251
       1.082 |        1.183 |        2.265
       1.075 |        1.238 |        2.313
       1.681 |        1.145 |        2.827
       2.776 |        1.135 |        3.911
       1.086 |        1.226 |        2.311
       2.007 |        1.200 |        3.207
       2.717 |        1.211 |        3.928
       2.789 |        1.185 |        3.973
       2.998 |        1.208 |        4.206
       3.402 |        1.174 |        4.575
       4.110 |        1.140 |        5.251
       3.828 |        1.161 |        4.989
       4.437 |        1.149 |        5.586
       4.371 |        0.948 |        5.319
       2.979 |        0.908 |        3.887
       2.969 |        0.882 |        3.851
       3.445 |        0.972 |        4.417
       1.137 |        0.892 |        2.028
       1.093 |        1.110 |        2.203
       1.148 |        1.262 |        2.409
       1.718 |        1.055 |        2.772
       2.085 |        1.034 |        3.120
       3.022 |        0.992 |        4.014
       1.074 |        1.029 |        2.103
       1.094 |        1.094 |        2.187
       1.090 |        1.206 |        2.297
       1.089 |        1.458 |        2.547
       1.738 |        1.277 |        3.015
       2.463 |        1.263 |        3.726
       1.103 |        1.352 |        2.455
       1.324 |        1.247 |        2.571
       1.085 |        1.361 |        2.445
       1.738 |        1.017 |        2.755
       1.907 |        1.003 |        2.910
       2.107 |        1.006 |        3.112
       2.651 |        0.992 |        3.643
       2.475 |        0.985 |        3.461
       1.726 |        0.965 |        2.691
       1.076 |        1.164 |        2.239
       1.062 |        1.002 |        2.063
       1.090 |        0.967 |        2.058
       1.074 |        1.033 |        2.107
       1.911 |        0.952 |        2.863
       1.087 |        1.158 |        2.245
       1.113 |        1.064 |        2.176
       1.096 |        1.119 |        2.215
       1.825 |        1.062 |        2.887
       1.069 |        1.083 |        2.151
       1.095 |        1.104 |        2.200
       1.070 |        1.105 |        2.175
       1.808 |        1.100 |        2.908
       0.999 |        1.140 |        2.139
       1.080 |        1.014 |        2.094
       1.571 |        1.002 |        2.573
       1.133 |        0.996 |        2.129
       1.844 |        1.016 |        2.860
       1.047 |        0.960 |        2.007
       1.102 |        1.123 |        2.225
       1.003 |        0.805 |        1.808
       1.077 |        0.982 |        2.059
       1.122 |        0.777 |        1.899
       1.083 |        1.203 |        2.286
       2.216 |        0.953 |        3.168
       1.256 |        0.854 |        2.110
       1.090 |        1.209 |        2.299
       1.074 |        1.252 |        2.326
       1.082 |        1.202 |        2.284
       2.074 |        1.199 |        3.274
       2.910 |        1.155 |        4.065
       2.435 |        1.160 |        3.595
       2.273 |        1.208 |        3.481
       2.336 |        1.161 |        3.497
       3.302 |        1.156 |        4.458
       4.129 |        1.203 |        5.332
       5.124 |        1.154 |        6.277
       4.225 |        1.156 |        5.381
       4.338 |        1.123 |        5.461
       4.882 |        1.029 |        5.910
       5.163 |        0.892 |        6.055
       4.120 |        0.882 |        5.002
       1.738 |        0.903 |        2.641
       1.077 |        0.894 |        1.971
       1.025 |        1.099 |        2.124
       1.071 |        1.137 |        2.208
       1.341 |        1.110 |        2.451
       2.290 |        1.053 |        3.343
       3.210 |        1.053 |        4.263
       1.071 |        1.070 |        2.141
       1.071 |        1.082 |        2.153
       1.073 |        1.257 |        2.329
       1.069 |        1.051 |        2.120
       1.139 |        1.099 |        2.238
       1.711 |        1.123 |        2.834
       1.405 |        1.106 |        2.511
       2.190 |        1.053 |        3.243
       2.987 |        1.036 |        4.023
       1.087 |        1.165 |        2.252
       1.370 |        0.927 |        2.297
       1.778 |        0.972 |        2.751
       1.488 |        0.966 |        2.454
       2.429 |        0.942 |        3.371
       3.127 |        0.899 |        4.027
       3.698 |        0.950 |        4.648
