  QueueTimes | ServiceTimes | SojournTimes
    7234.681 |        5.183 |     7239.863
    7235.090 |        5.173 |     7240.263
    7232.658 |        5.186 |     7237.845
    7232.205 |        5.341 |     7237.546
    7236.983 |        5.171 |     7242.154
    7234.576 |        5.139 |     7239.715
    7237.629 |        5.198 |     7242.827
    7235.625 |        5.207 |     7240.832
    7239.235 |        5.201 |     7244.436
    7239.152 |        5.287 |     7244.438
    7241.551 |        5.199 |     7246.750
    7241.953 |        5.203 |     7247.157
    7246.525 |        5.202 |     7251.727
    7245.383 |        5.195 |     7250.578
    7248.929 |        5.260 |     7254.189
    7249.038 |        5.275 |     7254.313
    7252.077 |        5.153 |     7257.230
    7252.500 |        5.228 |     7257.728
    7255.244 |        5.164 |     7260.408
    7255.544 |        5.199 |     7260.743
    7260.371 |        5.189 |     7265.560
    7257.565 |        5.192 |     7262.757
    7256.910 |        5.197 |     7262.107
    7253.624 |        5.261 |     7258.886
    7256.020 |        5.213 |     7261.233
    7254.894 |        5.188 |     7260.082
    7258.108 |        5.229 |     7263.337
    7254.220 |        5.268 |     7259.488
    7256.962 |        5.171 |     7262.133
    7255.916 |        5.261 |     7261.178
    7258.597 |        5.198 |     7263.795
    7255.076 |        5.264 |     7260.340
    7258.718 |        5.250 |     7263.968
    7258.244 |        5.254 |     7263.498
    7260.882 |        5.191 |     7266.073
    7260.258 |        5.160 |     7265.418
    7265.028 |        5.156 |     7270.184
    7262.214 |        5.246 |     7267.460
    7266.161 |        5.190 |     7271.351
    7253.258 |        5.193 |     7258.451
    7255.530 |        5.174 |     7260.704
    7252.812 |        5.249 |     7258.061
    7257.239 |        5.224 |     7262.463
    7253.902 |        5.245 |     7259.147
    7255.675 |        5.198 |     7260.873
    7256.010 |        5.227 |     7261.237
    7260.435 |        5.162 |     7265.597
    7257.985 |        5.214 |     7263.199
    7261.175 |        5.204 |     7266.379
    7260.805 |        5.212 |     7266.018
    7264.753 |        5.193 |     7269.946
    7262.394 |        5.221 |     7267.615
    7265.607 |        5.185 |     7270.792
    7265.895 |        5.266 |     7271.161
    7269.691 |        5.245 |     7274.936
    7269.741 |        5.193 |     7274.934
    7271.729 |        5.269 |     7276.998
    7270.506 |        5.339 |     7275.846
    7273.835 |        5.183 |     7279.018
    7269.733 |        5.260 |     7274.993
    7272.113 |        5.178 |     7277.291
    7271.997 |        5.165 |     7277.161
    7274.656 |        5.161 |     7279.817
    7271.782 |        5.187 |     7276.969
    7275.901 |        5.227 |     7281.128
    7276.344 |        5.276 |     7281.620
    7274.069 |        6.283 |     7280.352
    7273.212 |        6.162 |     7279.375
    7278.523 |        5.134 |     7283.656
    7277.098 |        5.386 |     7282.484
    7281.945 |        5.185 |     7287.130
    7279.927 |        5.203 |     7285.130
    7283.211 |        5.165 |     7288.376
    7283.190 |        5.242 |     7288.432
    7287.365 |        5.211 |     7292.576
    7285.632 |        5.259 |     7290.890
    7286.951 |        5.173 |     7292.125
    7287.335 |        5.181 |     7292.516
    7292.173 |        5.202 |     7297.376
    7292.611 |        5.265 |     7297.877
    7293.286 |        5.234 |     7298.520
    7293.194 |        5.241 |     7298.434
    7295.587 |        5.209 |     7300.796
    7294.073 |        5.267 |     7299.340
    7297.182 |        5.183 |     7302.364
    7297.655 |        5.162 |     7302.817
    7302.319 |        5.272 |     7307.591
    7302.382 |        5.286 |     7307.668
    7305.791 |        5.213 |     7311.004
    7304.560 |        5.259 |     7309.819
    7308.401 |        5.154 |     7313.555
    7308.250 |        5.245 |     7313.494
    7310.994 |        5.270 |     7316.265
    7311.470 |        5.256 |     7316.726
    7313.266 |        5.210 |     7318.475
    7313.367 |        5.251 |     7318.618
    7315.426 |        5.194 |     7320.620
    7315.262 |        5.295 |     7320.558
    7312.914 |        5.168 |     7318.081
    7312.372 |        5.224 |     7317.597
    7309.027 |        5.155 |     7314.182
    7309.245 |        5.150 |     7314.395
    7313.263 |        5.174 |     7318.438
    7313.458 |        5.263 |     7318.721
    7311.232 |        5.209 |     7316.440
    7307.328 |        5.171 |     7312.500
    7310.905 |        5.186 |     7316.091
    7307.862 |        5.268 |     7313.130
    7312.614 |        5.273 |     7317.887
    7312.590 |        5.268 |     7317.858
    7315.005 |        5.183 |     7320.188
    7314.026 |        5.270 |     7319.297
    7318.840 |        5.180 |     7324.020
    7315.051 |        5.200 |     7320.251
    7319.363 |        5.206 |     7324.569
    7319.268 |        5.200 |     7324.468
    7324.015 |        5.303 |     7329.318
    7324.382 |        5.364 |     7329.746
    7320.573 |        5.787 |     7326.359
    7318.511 |        5.736 |     7324.248
    7323.515 |        5.634 |     7329.149
    7321.049 |        5.671 |     7326.721
    7324.957 |        5.342 |     7330.300
    7323.168 |        5.442 |     7328.610
    7325.418 |        5.219 |     7330.637
    7323.141 |        5.290 |     7328.431
    7325.908 |        5.187 |     7331.095
    7320.034 |        5.219 |     7325.253
    7323.996 |        5.179 |     7329.176
    7323.423 |        5.224 |     7328.647
    7327.749 |        5.243 |     7332.991
    7326.688 |        5.265 |     7331.953
    7331.167 |        5.163 |     7336.330
    7330.358 |        5.214 |     7335.572
    7335.174 |        5.212 |     7340.386
    7333.996 |        5.275 |     7339.271
    7338.157 |        5.186 |     7343.343
    7337.838 |        5.214 |     7343.051
    7340.530 |        5.179 |     7345.709
    7338.738 |        5.228 |     7343.966
    7339.343 |        5.271 |     7344.615
    7339.521 |        5.246 |     7344.767
    7343.494 |        5.183 |     7348.677
    7337.188 |        5.211 |     7342.400
    7340.490 |        5.129 |     7345.619
    7340.183 |        5.213 |     7345.396
    7343.893 |        5.232 |     7349.126
    7342.756 |        5.235 |     7347.991
    7345.240 |        5.369 |     7350.609
    7340.091 |        5.348 |     7345.439
    7344.265 |        5.177 |     7349.442
    7342.876 |        5.336 |     7348.213
    7346.248 |        5.213 |     7351.462
    7345.841 |        5.158 |     7350.999
    7348.072 |        5.135 |     7353.207
    7346.579 |        5.244 |     7351.823
    7346.311 |        5.158 |     7351.469
    7346.368 |        5.205 |     7351.573
    7350.179 |        5.188 |     7355.367
    7348.930 |        5.194 |     7354.124
    7353.751 |        5.167 |     7358.918
    7353.357 |        5.257 |     7358.614
    7357.997 |        5.214 |     7363.211
    7358.409 |        5.270 |     7363.678
    7360.179 |        5.218 |     7365.398
    7359.658 |        5.179 |     7364.837
    7364.347 |        5.139 |     7369.486
    7363.621 |        5.220 |     7368.841
    7368.151 |        5.237 |     7373.388
    7364.655 |        5.259 |     7369.915
    7368.668 |        5.163 |     7373.831
    7368.376 |        5.183 |     7373.560
    7373.098 |        5.178 |     7378.276
    7372.992 |        5.234 |     7378.226
    7377.177 |        5.228 |     7382.405
    7377.625 |        5.228 |     7382.853
    7380.587 |        5.191 |     7385.778
    7377.936 |        5.247 |     7383.183
    7379.261 |        5.150 |     7384.411
    7379.368 |        5.266 |     7384.634
    7383.835 |        5.268 |     7389.103
    7383.691 |        5.192 |     7388.883
    7388.104 |        5.223 |     7393.327
    7388.139 |        5.277 |     7393.416
    7391.653 |        5.178 |     7396.831
    7389.572 |        5.226 |     7394.798
    7393.720 |        5.175 |     7398.895
    7390.868 |        5.225 |     7396.093
    7393.151 |        5.201 |     7398.352
    7393.424 |        5.275 |     7398.700
    7397.549 |        5.209 |     7402.758
    7397.371 |        5.245 |     7402.616
    7402.276 |        5.234 |     7407.510
    7400.979 |        5.227 |     7406.205
    7405.811 |        5.187 |     7410.998
    7406.013 |        5.226 |     7411.239
    7403.630 |        5.219 |     7408.849
    7404.041 |        5.247 |     7409.288
    7408.146 |        5.217 |     7413.363
    7407.016 |        5.221 |     7412.237
    7411.555 |        5.238 |     7416.793
    7411.776 |        5.240 |     7417.016
    7416.383 |        5.255 |     7421.638
    7406.072 |        5.254 |     7411.326
    7409.595 |        5.173 |     7414.768
    7409.666 |        5.305 |     7414.971
    7412.554 |        5.271 |     7417.826
    7410.344 |        5.283 |     7415.628
    7414.155 |        5.214 |     7419.369
    7412.945 |        5.236 |     7418.182
    7416.669 |        5.439 |     7422.107
    7414.458 |        5.440 |     7419.898
    7418.181 |        5.906 |     7424.087
    7414.637 |        5.817 |     7420.454
    7419.855 |        5.415 |     7425.270
    7416.245 |        5.587 |     7421.832
    7421.240 |        5.166 |     7426.406
    7420.995 |        5.266 |     7426.261
    7423.619 |        5.187 |     7428.806
    7423.909 |        5.263 |     7429.171
    7428.818 |        5.185 |     7434.003
    7422.355 |        5.197 |     7427.552
    7424.343 |        5.253 |     7429.596
    7405.334 |        5.309 |     7410.643
    7409.812 |        5.172 |     7414.985
    7409.068 |        5.178 |     7414.246
    7411.911 |        5.174 |     7417.085
    7412.144 |        5.214 |     7417.358
    7416.993 |        5.207 |     7422.200
    7415.512 |        5.196 |     7420.708
    7418.472 |        5.162 |     7423.635
    7413.642 |        5.215 |     7418.858
    7416.980 |        5.155 |     7422.135
    7416.876 |        5.199 |     7422.075
    7419.884 |        5.235 |     7425.120
    7416.611 |        5.260 |     7421.871
    7420.967 |        5.171 |     7426.138
    7420.107 |        5.190 |     7425.297
    7424.358 |        5.214 |     7429.572
    7423.590 |        5.198 |     7428.788
    7425.119 |        5.355 |     7430.474
    7421.561 |        5.336 |     7426.897
    7425.132 |        5.185 |     7430.317
    7421.605 |        5.249 |     7426.854
    7426.528 |        5.171 |     7431.699
    7426.885 |        5.247 |     7432.131
    7431.342 |        5.187 |     7436.529
    7430.650 |        5.229 |     7435.879
    7434.172 |        5.148 |     7439.320
    7432.299 |        5.183 |     7437.483
    7435.884 |        5.300 |     7441.185
    7435.075 |        5.280 |     7440.355
    7438.308 |        5.208 |     7443.516
    7438.187 |        5.275 |     7443.462
    7443.058 |        5.177 |     7448.235
    7443.396 |        5.223 |     7448.619
    7447.413 |        5.186 |     7452.599
    7439.850 |        5.207 |     7445.057
    7444.508 |        5.139 |     7449.647
    7442.927 |        5.176 |     7448.103
    7445.618 |        5.168 |     7450.787
    7445.095 |        5.183 |     7450.279
    7449.101 |        5.214 |     7454.315
    7447.097 |        5.286 |     7452.383
    7451.867 |        5.213 |     7457.079
    7450.719 |        5.258 |     7455.978
    7455.647 |        5.200 |     7460.847
    7451.309 |        5.250 |     7456.560
    7455.681 |        5.227 |     7460.908
    7455.343 |        5.198 |     7460.541
    7456.812 |        5.139 |     7461.950
    7453.250 |        5.219 |     7458.469
    7457.281 |        5.215 |     7462.496
    7455.319 |        5.287 |     7460.607
    7460.079 |        5.220 |     7465.298
    7456.806 |        5.224 |     7462.030
    7460.922 |        5.240 |     7466.162
    7460.822 |        5.199 |     7466.021
    7462.141 |        5.310 |     7467.451
    7462.311 |        5.333 |     7467.644
    7466.922 |        5.150 |     7472.072
    7465.351 |        5.238 |     7470.589
    7465.681 |        5.136 |     7470.817
    7465.730 |        5.176 |     7470.906
    7470.459 |        5.182 |     7475.642
    7469.361 |        5.228 |     7474.588
    7473.894 |        5.197 |     7479.091
    7472.914 |        5.201 |     7478.115
    7475.915 |        5.193 |     7481.108
    7474.450 |        5.230 |     7479.680
    7475.951 |        5.271 |     7481.223
    7475.234 |        5.273 |     7480.507
    7475.433 |        5.179 |     7480.612
    7475.176 |        5.231 |     7480.407
    7479.717 |        5.220 |     7484.937
    7480.061 |        5.314 |     7485.375
    7484.618 |        5.211 |     7489.830
    7482.533 |        5.193 |     7487.725
    7474.650 |        5.194 |     7479.843
    7472.736 |        5.187 |     7477.922
    7476.772 |        5.130 |     7481.902
    7477.014 |        5.249 |     7482.263
    7479.961 |        5.287 |     7485.248
    7467.182 |        5.248 |     7472.431
    7471.714 |        5.135 |     7476.849
    7471.232 |        5.256 |     7476.488
    7474.864 |        5.220 |     7480.084
    7472.689 |        5.288 |     7477.977
    7477.509 |        5.209 |     7482.718
    7476.634 |        5.242 |     7481.876
    7478.289 |        5.202 |     7483.491
    7475.422 |        5.212 |     7480.634
    7479.037 |        5.222 |     7484.259
    7476.306 |        5.275 |     7481.581
    7480.166 |        5.180 |     7485.346
    7480.608 |        5.172 |     7485.780
    7483.196 |        5.133 |     7488.329
    7478.887 |        5.172 |     7484.059
    7482.948 |        5.228 |     7488.176
    7483.400 |        5.238 |     7488.637
    7483.924 |        5.172 |     7489.097
    7480.795 |        5.239 |     7486.034
    7485.690 |        5.136 |     7490.827
    7485.499 |        5.145 |     7490.644
    7490.267 |        5.278 |     7495.545
    7488.512 |        5.289 |     7493.801
    7493.081 |        5.202 |     7498.283
    7491.812 |        5.281 |     7497.093
    7495.600 |        5.200 |     7500.800
    7489.167 |        5.246 |     7494.414
    7493.565 |        5.183 |     7498.748
    7491.441 |        5.168 |     7496.609
    7495.862 |        5.202 |     7501.064
    7492.033 |        5.209 |     7497.242
    7495.738 |        5.245 |     7500.983
    7496.091 |        5.316 |     7501.407
    7498.382 |        5.193 |     7503.575
    7497.519 |        5.195 |     7502.713
    7499.771 |        5.164 |     7504.935
    7498.749 |        5.265 |     7504.013
    7499.811 |        5.228 |     7505.039
    7498.257 |        5.243 |     7503.501
    7502.573 |        5.239 |     7507.812
    7500.968 |        5.217 |     7506.185
    7503.258 |        5.193 |     7508.450
    7501.937 |        5.236 |     7507.173
    7506.824 |        5.238 |     7512.062
    7505.608 |        5.305 |     7510.913
    7510.258 |        5.195 |     7515.452
    7507.634 |        5.186 |     7512.820
    7503.021 |        5.161 |     7508.182
    7502.670 |        5.218 |     7507.888
    7506.996 |        5.186 |     7512.182
    7503.747 |        5.173 |     7508.920
    7508.611 |        5.184 |     7513.796
    7507.305 |        5.208 |     7512.513
    7510.928 |        5.187 |     7516.114
    7511.214 |        5.232 |     7516.447
    7516.052 |        5.253 |     7521.305
    7516.066 |        5.294 |     7521.360
    7518.755 |        5.206 |     7523.961
    7518.386 |        5.237 |     7523.623
    7522.116 |        5.214 |     7527.330
    7519.144 |        5.249 |     7524.393
    7524.045 |        5.302 |     7529.347
    7520.723 |        5.272 |     7525.995
    7519.712 |        5.133 |     7524.845
    7520.061 |        5.227 |     7525.288
    7522.743 |        5.164 |     7527.907
    7519.472 |        5.217 |     7524.689
    7523.548 |        5.187 |     7528.736
    7523.685 |        5.210 |     7528.896
    7528.232 |        5.207 |     7533.439
    7526.801 |        5.258 |     7532.059
    7529.507 |        5.281 |     7534.788
    7529.742 |        5.199 |     7534.940
    7534.341 |        5.135 |     7539.476
    7531.889 |        5.241 |     7537.130
    7536.473 |        5.141 |     7541.614
    7536.131 |        5.203 |     7541.334
    7536.290 |        5.228 |     7541.518
    7533.774 |        5.165 |     7538.939
    7538.042 |        5.170 |     7543.212
    7538.226 |        5.259 |     7543.485
    7541.816 |        5.188 |     7547.004
    7534.003 |        5.254 |     7539.256
    7538.821 |        5.234 |     7544.055
    7536.738 |        5.237 |     7541.976
    7538.928 |        5.201 |     7544.129
    7537.543 |        5.255 |     7542.799
    7540.714 |        5.145 |     7545.859
    7540.503 |        5.224 |     7545.727
    7544.755 |        5.202 |     7549.957
    7543.023 |        5.141 |     7548.164
    7545.964 |        5.199 |     7551.162
    7543.362 |        5.238 |     7548.599
    7548.055 |        5.246 |     7553.300
    7547.576 |        5.319 |     7552.896
    7549.199 |        5.161 |     7554.360
    7548.116 |        5.169 |     7553.285
    7548.377 |        5.188 |     7553.565
    7547.614 |        5.201 |     7552.815
    7549.921 |        5.201 |     7555.122
    7549.716 |        5.309 |     7555.026
    7553.381 |        5.195 |     7558.576
    7551.266 |        5.226 |     7556.492
    7550.909 |        5.168 |     7556.077
    7549.817 |        5.171 |     7554.988
    7554.433 |        5.225 |     7559.658
    7553.076 |        5.247 |     7558.323
    7557.526 |        5.148 |     7562.674
    7555.493 |        5.229 |     7560.722
    7559.726 |        5.162 |     7564.889
    7558.697 |        5.198 |     7563.895
    7563.515 |        5.236 |     7568.752
    7563.861 |        5.234 |     7569.095
    7567.520 |        5.167 |     7572.687
    7564.701 |        5.232 |     7569.933
    7569.055 |        5.195 |     7574.250
    7567.737 |        5.266 |     7573.004
    7572.491 |        5.244 |     7577.735
    7572.656 |        5.198 |     7577.854
    7576.425 |        5.166 |     7581.591
    7571.627 |        5.242 |     7576.869
    7576.017 |        5.148 |     7581.165
    7575.911 |        5.194 |     7581.105
    7577.744 |        5.161 |     7582.905
    7577.029 |        5.210 |     7582.239
    7580.994 |        5.180 |     7586.175
    7578.182 |        5.221 |     7583.403
    7581.590 |        5.200 |     7586.790
    7576.411 |        5.220 |     7581.631
    7576.087 |        5.254 |     7581.341
    7573.504 |        5.246 |     7578.751
    7576.209 |        5.169 |     7581.378
    7575.050 |        5.244 |     7580.294
    7577.636 |        5.240 |     7582.876
    7566.583 |        5.243 |     7571.826
    7568.362 |        5.214 |     7573.576
    7567.417 |        5.272 |     7572.689
    7569.942 |        5.191 |     7575.133
    7570.250 |        5.230 |     7575.480
    7572.363 |        5.220 |     7577.583
    7570.323 |        5.264 |     7575.587
    7571.960 |        5.146 |     7577.106
    7572.280 |        5.224 |     7577.504
    7576.594 |        5.156 |     7581.750
    7573.145 |        5.167 |     7578.311
    7576.234 |        5.228 |     7581.462
    7574.912 |        5.168 |     7580.080
    7577.536 |        5.189 |     7582.725
    7573.370 |        5.269 |     7578.639
    7578.263 |        5.238 |     7583.501
    7575.396 |        5.293 |     7580.689
    7578.801 |        5.190 |     7583.990
    7575.305 |        5.213 |     7580.518
    7579.772 |        5.149 |     7584.920
    7579.861 |        5.155 |     7585.017
    7584.419 |        5.155 |     7589.574
    7582.749 |        5.254 |     7588.003
    7587.087 |        5.158 |     7592.245
    7578.862 |        5.190 |     7584.052
    7579.583 |        5.169 |     7584.753
    7579.232 |        5.188 |     7584.420
    7582.399 |        5.235 |     7587.633
    7581.020 |        5.255 |     7586.275
    7585.921 |        5.195 |     7591.116
    7583.953 |        5.217 |     7589.170
    7588.444 |        5.183 |     7593.627
    7580.869 |        5.232 |     7586.101
    7585.539 |        5.240 |     7590.779
    7584.486 |        5.211 |     7589.698
    7589.078 |        5.132 |     7594.210
    7587.457 |        5.179 |     7592.636
    7590.494 |        5.172 |     7595.666
    7590.399 |        5.255 |     7595.654
    7593.974 |        5.240 |     7599.214
    7594.334 |        5.242 |     7599.576
    7598.652 |        5.182 |     7603.834
    7594.082 |        5.278 |     7599.360
    7595.742 |        5.177 |     7600.919
    7594.889 |        5.207 |     7600.096
    7596.722 |        5.213 |     7601.935
    7594.093 |        5.191 |     7599.284
    7596.963 |        5.184 |     7602.147
    7593.259 |        5.201 |     7598.460
    7597.693 |        5.175 |     7602.868
    7595.352 |        5.297 |     7600.649
    7598.068 |        5.231 |     7603.299
    7598.303 |        5.163 |     7603.466
    7600.376 |        5.455 |     7605.831
    7600.687 |        5.470 |     7606.157
    7604.405 |        5.698 |     7610.102
    7602.840 |        5.681 |     7608.522
    7607.279 |        5.613 |     7612.893
    7606.710 |        5.705 |     7612.415
    7606.601 |        5.214 |     7611.814
    7606.869 |        5.341 |     7612.209
    7610.475 |        5.188 |     7615.663
    7610.632 |        5.212 |     7615.844
    7611.854 |        5.148 |     7617.001
    7611.673 |        5.186 |     7616.859
    7608.063 |        5.219 |     7613.282
    7606.042 |        5.239 |     7611.282
    7610.039 |        5.188 |     7615.227
    7609.922 |        5.246 |     7615.169
    7614.092 |        5.258 |     7619.351
    7610.694 |        5.265 |     7615.958
    7613.996 |        6.144 |     7620.141
    7613.497 |        6.048 |     7619.545
    7616.800 |        5.161 |     7621.961
    7616.590 |        5.325 |     7621.915
    7621.179 |        5.249 |     7626.428
    7617.915 |        5.276 |     7623.191
    7621.917 |        5.189 |     7627.106
    7622.043 |        5.218 |     7627.261
    7625.848 |        5.163 |     7631.011
    7624.263 |        5.212 |     7629.475
    7621.836 |        5.234 |     7627.070
    7621.730 |        5.266 |     7626.996
    7626.682 |        5.158 |     7631.840
    7625.926 |        5.212 |     7631.138
    7627.948 |        5.209 |     7633.158
    7627.954 |        5.240 |     7633.194
    7630.077 |        5.233 |     7635.310
    7627.584 |        5.254 |     7632.838
    7630.208 |        5.203 |     7635.411
    7630.052 |        5.230 |     7635.281
    7634.573 |        5.186 |     7639.759
    7633.919 |        5.237 |     7639.156
    7637.090 |        5.200 |     7642.291
    7636.930 |        5.214 |     7642.144
    7637.272 |        5.130 |     7642.402
    7635.727 |        5.263 |     7640.990
    7640.636 |        5.219 |     7645.855
    7639.785 |        5.231 |     7645.016
    7644.574 |        5.228 |     7649.802
    7642.542 |        5.258 |     7647.800
    7644.264 |        5.156 |     7649.419
    7643.013 |        5.192 |     7648.205
    7646.623 |        5.176 |     7651.799
    7646.460 |        5.218 |     7651.678
    7649.719 |        5.172 |     7654.891
    7649.246 |        5.172 |     7654.417
    7654.010 |        5.176 |     7659.186
    7654.064 |        5.241 |     7659.305
    7657.157 |        5.249 |     7662.406
    7657.138 |        5.227 |     7662.365
    7661.327 |        5.165 |     7666.492
    7658.922 |        5.244 |     7664.166
    7663.669 |        5.188 |     7668.857
    7661.753 |        5.199 |     7666.953
    7665.942 |        5.233 |     7671.176
    7665.747 |        5.276 |     7671.024
    7669.871 |        5.198 |     7675.069
    7668.981 |        5.211 |     7674.192
    7673.554 |        5.129 |     7678.683
    7672.565 |        5.193 |     7677.758
    7675.797 |        5.193 |     7680.989
    7674.867 |        5.186 |     7680.053
    7679.652 |        5.239 |     7684.891
    7678.922 |        5.226 |     7684.148
    7683.059 |        5.174 |     7688.234
    7678.499 |        5.348 |     7683.848
    7680.266 |        5.257 |     7685.524
    7678.625 |        5.168 |     7683.793
    7682.417 |        5.379 |     7687.795
    7682.573 |        5.364 |     7687.937
    7686.183 |        5.444 |     7691.627
    7684.713 |        5.490 |     7690.203
    7689.586 |        5.147 |     7694.733
    7689.144 |        5.272 |     7694.417
    7693.828 |        5.147 |     7698.975
    7691.016 |        5.168 |     7696.184
    7695.167 |        5.199 |     7700.366
    7694.972 |        5.200 |     7700.172
    7698.591 |        5.216 |     7703.807
    7698.100 |        5.214 |     7703.314
    7699.089 |        5.137 |     7704.227
    7696.767 |        5.216 |     7701.983
    7701.561 |        5.240 |     7706.802
    7700.816 |        5.284 |     7706.100
    7704.374 |        5.198 |     7709.573
    7704.485 |        5.228 |     7709.713
    7705.350 |        5.173 |     7710.523
    7702.763 |        5.223 |     7707.986
    7706.423 |        5.266 |     7711.688
    7702.890 |        5.210 |     7708.100
    7704.150 |        5.175 |     7709.325
    7703.938 |        5.265 |     7709.203
    7705.764 |        5.224 |     7710.988
    7702.398 |        5.275 |     7707.673
    7705.410 |        5.180 |     7710.590
    7705.541 |        5.238 |     7710.778
    7710.096 |        5.193 |     7715.289
    7708.552 |        5.191 |     7713.742
    7712.540 |        5.256 |     7717.796
    7708.442 |        5.269 |     7713.711
    7712.929 |        5.170 |     7718.099
    7711.678 |        5.242 |     7716.920
    7715.279 |        5.194 |     7720.473
    7715.401 |        5.190 |     7720.591
    7719.798 |        5.232 |     7725.030
    7719.950 |        5.290 |     7725.240
    7724.729 |        5.230 |     7729.959
    7724.515 |        5.220 |     7729.734
    7728.320 |        5.185 |     7733.505
    7728.506 |        5.323 |     7733.829
    7732.885 |        5.266 |     7738.151
    7732.180 |        5.210 |     7737.390
    7733.589 |        5.143 |     7738.731
    7733.760 |        5.232 |     7738.992
    7736.008 |        5.143 |     7741.151
    7735.230 |        5.226 |     7740.457
    7739.747 |        5.200 |     7744.946
    7739.222 |        5.183 |     7744.405
    7741.689 |        5.147 |     7746.836
    7736.027 |        5.191 |     7741.219
    7739.302 |        5.208 |     7744.510
    7737.652 |        5.289 |     7742.941
    7741.187 |        5.205 |     7746.391
    7741.513 |        5.226 |     7746.740
    7744.663 |        5.179 |     7749.841
    7744.510 |        5.246 |     7749.756
    7742.842 |        5.255 |     7748.097
    7740.210 |        5.278 |     7745.489
    7740.105 |        5.170 |     7745.274
    7736.522 |        5.201 |     7741.724
    7739.543 |        5.159 |     7744.703
    7738.388 |        5.186 |     7743.574
    7739.304 |        5.352 |     7744.655
    7737.222 |        5.302 |     7742.524
    7740.597 |        5.184 |     7745.782
    7739.777 |        5.272 |     7745.050
    7744.605 |        5.176 |     7749.781
    7744.365 |        5.306 |     7749.672
    7747.704 |        5.196 |     7752.899
    7747.006 |        5.127 |     7752.134
    7748.570 |        5.190 |     7753.760
    7747.048 |        5.229 |     7752.276
    7751.381 |        5.157 |     7756.538
    7746.380 |        5.294 |     7751.674
    7747.994 |        5.279 |     7753.273
    7746.848 |        5.245 |     7752.093
    7750.917 |        5.218 |     7756.135
    7737.696 |        5.269 |     7742.964
    7741.167 |        5.220 |     7746.387
    7739.477 |        5.257 |     7744.734
    7744.140 |        5.196 |     7749.336
    7738.356 |        5.198 |     7743.554
    7740.628 |        5.175 |     7745.803
    7738.637 |        5.260 |     7743.897
    7741.153 |        5.190 |     7746.343
    7739.954 |        5.236 |     7745.189
    7741.673 |        5.777 |     7747.449
    7742.055 |        5.646 |     7747.701
    7746.275 |        5.569 |     7751.844
    7745.602 |        5.678 |     7751.280
    7750.774 |        5.241 |     7756.015
    7748.367 |        5.317 |     7753.684
    7745.724 |        5.191 |     7750.915
    7745.423 |        5.320 |     7750.743
    7749.206 |        5.356 |     7754.562
    7749.725 |        5.242 |     7754.968
    7754.473 |        5.167 |     7759.640
    7754.785 |        5.279 |     7760.064
    7758.566 |        5.200 |     7763.766
    7750.599 |        5.191 |     7755.790
    7753.334 |        5.214 |     7758.548
    7750.972 |        5.222 |     7756.194
    7754.955 |        5.269 |     7760.225
    7751.612 |        5.314 |     7756.926
    7754.081 |        5.273 |     7759.354
    7753.419 |        5.392 |     7758.811
    7757.495 |        5.231 |     7762.726
    7757.115 |        5.226 |     7762.341
    7761.840 |        5.147 |     7766.988
    7760.718 |        5.180 |     7765.898
    7765.336 |        5.215 |     7770.551
    7764.613 |        5.316 |     7769.928
    7769.427 |        5.206 |     7774.634
    7769.989 |        5.129 |     7775.118
    7774.353 |        5.151 |     7779.504
    7773.971 |        5.214 |     7779.186
    7777.288 |        5.223 |     7782.511
    7775.189 |        5.238 |     7780.427
    7776.639 |        5.201 |     7781.839
    7773.510 |        5.213 |     7778.723
    7777.385 |        5.160 |     7782.546
    7771.075 |        5.234 |     7776.309
    7775.350 |        5.226 |     7780.575
    7774.855 |        5.225 |     7780.080
    7778.947 |        5.184 |     7784.131
    7777.870 |        5.218 |     7783.088
    7782.340 |        5.156 |     7787.496
    7781.828 |        5.213 |     7787.041
    7786.498 |        5.189 |     7791.687
    7785.290 |        5.164 |     7790.454
    7789.738 |        5.220 |     7794.958
    7787.557 |        5.279 |     7792.836
    7791.162 |        5.211 |     7796.373
    7785.215 |        5.281 |     7790.496
    7788.230 |        5.242 |     7793.472
    7784.636 |        5.229 |     7789.865
    7787.534 |        5.174 |     7792.708
    7784.740 |        5.227 |     7789.967
    7787.253 |        5.162 |     7792.415
    7784.538 |        5.211 |     7789.750
    7788.691 |        5.159 |     7793.849
    7788.203 |        5.200 |     7793.403
    7789.663 |        5.163 |     7794.826
    7788.310 |        5.184 |     7793.494
    7787.934 |        5.207 |     7793.141
    7785.267 |        5.280 |     7790.547
    7786.524 |        5.182 |     7791.706
    7782.386 |        5.191 |     7787.577
    7786.973 |        5.176 |     7792.149
    7784.947 |        5.227 |     7790.174
    7785.161 |        5.218 |     7790.379
    7784.746 |        5.216 |     7789.962
    7787.563 |        5.137 |     7792.700
    7785.984 |        5.193 |     7791.176
    7788.220 |        5.173 |     7793.393
    7787.954 |        5.227 |     7793.180
    7790.242 |        5.245 |     7795.487
    7790.757 |        5.216 |     7795.973
    7795.569 |        5.206 |     7800.774
    7795.058 |        5.221 |     7800.279
    7796.316 |        5.185 |     7801.501
    7794.066 |        5.261 |     7799.327
    7798.563 |        5.286 |     7803.849
    7797.361 |        5.274 |     7802.635
    7796.434 |        5.147 |     7801.581
    7796.337 |        5.204 |     7801.541
    7798.677 |        5.140 |     7803.817
