  QueueTimes | ServiceTimes | SojournTimes
       1.220 |        4.550 |        5.770
       1.226 |        4.476 |        5.702
       1.387 |        4.474 |        5.861
       1.137 |        4.571 |        5.708
       1.924 |        5.328 |        7.252
       1.207 |        4.460 |        5.667
       1.222 |        4.487 |        5.709
       1.218 |        4.563 |        5.781
       1.478 |        4.523 |        6.001
       3.686 |        4.468 |        8.154
       1.210 |        4.498 |        5.707
       1.213 |        4.469 |        5.682
       1.151 |        4.498 |        5.649
       1.178 |        4.525 |        5.703
       1.143 |        4.523 |        5.666
       4.070 |        4.480 |        8.550
       1.142 |        4.501 |        5.643
       1.233 |        4.474 |        5.707
       1.152 |        4.527 |        5.679
       1.235 |        4.501 |        5.736
       4.351 |        4.467 |        8.818
       1.292 |        4.503 |        5.795
       1.223 |        4.512 |        5.734
       1.241 |        4.528 |        5.768
       1.171 |        4.529 |        5.700
       1.655 |        4.497 |        6.153
       1.241 |        4.529 |        5.770
       1.226 |        4.507 |        5.733
       1.214 |        4.492 |        5.707
       1.244 |        4.539 |        5.783
       5.322 |        4.490 |        9.813
       1.206 |        4.552 |        5.758
       5.043 |        4.489 |        9.532
       3.807 |        4.474 |        8.281
       6.597 |        4.517 |       11.115
       9.681 |        4.503 |       14.184
       7.782 |        4.447 |       12.228
       7.077 |        4.396 |       11.473
      10.343 |        4.569 |       14.912
       5.211 |        4.503 |        9.714
       1.241 |        4.534 |        5.775
       5.502 |        4.476 |        9.979
       9.381 |        4.484 |       13.864
      12.878 |        4.421 |       17.300
       1.215 |        4.452 |        5.668
       1.213 |        4.500 |        5.713
       1.405 |        4.546 |        5.951
       4.349 |        4.479 |        8.828
       3.098 |        4.455 |        7.554
       1.222 |        4.516 |        5.738
       1.222 |        4.509 |        5.730
       1.303 |        4.872 |        6.175
       1.224 |        4.880 |        6.103
       1.228 |        4.558 |        5.786
       1.875 |        4.480 |        6.355
       1.239 |        4.593 |        5.832
       4.121 |        4.461 |        8.583
       1.260 |        4.519 |        5.778
       5.547 |        4.424 |        9.971
       1.214 |        4.545 |        5.759
       3.531 |        4.476 |        8.007
       1.208 |        4.469 |        5.677
       1.235 |        4.494 |        5.729
       1.157 |        4.496 |        5.653
       1.224 |        4.483 |        5.707
       1.270 |        4.486 |        5.756
       1.201 |        4.510 |        5.711
       1.218 |        4.564 |        5.782
       4.241 |        4.474 |        8.715
       1.214 |        4.498 |        5.712
       1.226 |        4.530 |        5.756
       1.248 |        4.529 |        5.777
       4.469 |        4.498 |        8.967
       1.216 |        4.471 |        5.686
       1.190 |        4.425 |        5.615
       1.259 |        4.498 |        5.757
       1.230 |        4.536 |        5.766
       1.228 |        4.481 |        5.709
       1.212 |        4.494 |        5.706
       1.213 |        4.677 |        5.889
       3.849 |        5.134 |        8.983
       5.614 |        4.462 |       10.076
       4.524 |        4.419 |        8.942
       1.185 |        4.809 |        5.994
       1.401 |        4.793 |        6.194
       1.213 |        4.588 |        5.802
       1.770 |        4.469 |        6.238
       1.224 |        4.501 |        5.725
       1.208 |        4.507 |        5.715
       1.513 |        4.489 |        6.002
       1.213 |        4.518 |        5.731
       1.227 |        4.455 |        5.682
       1.232 |        4.557 |        5.789
       5.532 |        4.476 |       10.007
       1.168 |        4.490 |        5.659
       1.172 |        4.551 |        5.723
       3.459 |        4.563 |        8.023
       2.376 |        4.434 |        6.810
       1.187 |        4.492 |        5.679
       1.222 |        4.557 |        5.779
       2.111 |        4.480 |        6.590
       3.289 |        4.444 |        7.733
       1.272 |        4.491 |        5.763
       1.229 |        4.510 |        5.738
       1.214 |        4.494 |        5.708
       1.212 |        4.538 |        5.750
       3.613 |        4.436 |        8.049
       1.261 |        4.480 |        5.740
       1.228 |        4.551 |        5.779
       4.086 |        4.465 |        8.551
       1.232 |        4.529 |        5.761
       1.212 |        4.525 |        5.737
       1.244 |        4.515 |        5.759
       1.237 |        4.478 |        5.715
       1.205 |        4.476 |        5.681
       1.212 |        4.470 |        5.682
       5.571 |        4.494 |       10.065
       1.256 |        4.537 |        5.793
       3.536 |        4.579 |        8.115
       4.135 |        4.531 |        8.666
       4.152 |        4.507 |        8.659
       1.424 |        4.451 |        5.875
       1.241 |        4.495 |        5.736
       1.261 |        4.477 |        5.738
       1.188 |        4.565 |        5.752
       1.226 |        4.563 |        5.789
       1.209 |        4.513 |        5.722
       1.225 |        4.500 |        5.726
       3.167 |        4.504 |        7.671
       1.211 |        4.465 |        5.676
       1.228 |        4.512 |        5.740
       2.223 |        4.578 |        6.801
       3.785 |        4.500 |        8.285
       1.987 |        4.440 |        6.426
       1.233 |        4.517 |        5.750
       1.829 |        4.473 |        6.302
       1.225 |        4.508 |        5.733
       1.212 |        4.423 |        5.635
       1.220 |        4.553 |        5.773
       4.630 |        4.511 |        9.141
       8.478 |        4.477 |       12.955
      13.133 |        4.411 |       17.545
       1.223 |        4.545 |        5.768
       4.638 |        4.497 |        9.135
       7.130 |        4.447 |       11.577
      11.671 |        4.479 |       16.149
       1.195 |        4.525 |        5.720
       1.214 |        4.535 |        5.749
       1.235 |        4.570 |        5.805
       4.394 |        4.512 |        8.906
       3.062 |        4.480 |        7.542
       7.336 |        4.415 |       11.751
       1.222 |        4.533 |        5.755
       4.201 |        4.493 |        8.694
       7.013 |        4.465 |       11.478
       1.217 |        4.523 |        5.740
       3.649 |        4.506 |        8.155
       6.196 |        4.457 |       10.652
       7.024 |        4.514 |       11.538
       1.585 |        4.398 |        5.983
       1.599 |        4.455 |        6.055
       1.208 |        4.535 |        5.744
       1.837 |        4.491 |        6.328
       1.218 |        4.499 |        5.716
       1.245 |        4.427 |        5.671
       1.225 |        4.452 |        5.677
       1.210 |        4.494 |        5.704
       1.151 |        4.465 |        5.615
       1.342 |        4.523 |        5.866
       1.231 |        4.483 |        5.714
       1.178 |        4.829 |        6.008
       5.619 |        4.752 |       10.371
       7.169 |        4.792 |       11.961
       1.251 |        4.507 |        5.758
       1.214 |        4.582 |        5.796
       2.021 |        4.499 |        6.520
       3.386 |        4.434 |        7.820
       1.229 |        4.526 |        5.755
       1.473 |        4.498 |        5.971
       1.242 |        4.544 |        5.785
       1.261 |        4.492 |        5.753
       1.243 |        4.517 |        5.760
       1.121 |        4.545 |        5.666
       3.422 |        4.514 |        7.936
       5.403 |        4.482 |        9.886
       9.365 |        4.565 |       13.930
       1.215 |        4.587 |        5.802
       3.597 |        4.488 |        8.085
       1.250 |        4.515 |        5.765
       4.749 |        4.486 |        9.235
       1.593 |        4.464 |        6.056
       1.156 |        4.502 |        5.657
       1.260 |        4.476 |        5.737
       1.258 |        4.534 |        5.793
       1.213 |        4.529 |        5.742
       5.270 |        4.453 |        9.723
       1.204 |        4.521 |        5.725
       3.272 |        4.481 |        7.753
       4.998 |        4.515 |        9.512
       2.371 |        4.460 |        6.832
       1.239 |        4.578 |        5.817
       4.528 |        4.450 |        8.978
       1.195 |        4.512 |        5.707
       1.258 |        4.547 |        5.804
       5.875 |        4.492 |       10.367
       9.281 |        4.524 |       13.804
       8.856 |        4.516 |       13.372
       8.088 |        4.522 |       12.610
      10.011 |        4.496 |       14.507
       9.326 |        4.442 |       13.768
      10.672 |        4.529 |       15.201
      13.377 |        4.465 |       17.842
       1.233 |        4.511 |        5.744
       1.262 |        4.471 |        5.733
       1.186 |        4.516 |        5.702
       1.193 |        4.510 |        5.703
       1.197 |        4.517 |        5.714
       2.839 |        4.467 |        7.306
       1.197 |        4.530 |        5.727
       4.256 |        4.492 |        8.748
       8.762 |        4.439 |       13.201
       7.880 |        4.446 |       12.326
       1.160 |        4.478 |        5.639
       4.285 |        4.459 |        8.743
       2.585 |        4.457 |        7.042
       1.239 |        4.505 |        5.743
       1.220 |        4.571 |        5.791
       1.961 |        4.488 |        6.449
       1.262 |        4.477 |        5.739
       1.623 |        4.990 |        6.613
       1.471 |        4.856 |        6.327
       1.201 |        4.478 |        5.679
       1.230 |        4.500 |        5.730
       4.958 |        4.487 |        9.445
       9.378 |        4.465 |       13.844
       4.908 |        4.471 |        9.379
       1.209 |        4.520 |        5.729
       1.237 |        4.512 |        5.749
       1.229 |        4.470 |        5.700
       2.696 |        4.432 |        7.129
       1.215 |        4.488 |        5.702
       1.220 |        4.503 |        5.723
       1.186 |        4.510 |        5.696
       1.186 |        4.599 |        5.784
       2.136 |        4.508 |        6.644
       3.550 |        4.419 |        7.969
       1.155 |        4.455 |        5.611
       1.147 |        4.532 |        5.678
       5.552 |        4.501 |       10.054
       7.913 |        4.488 |       12.402
       7.212 |        4.454 |       11.666
       1.127 |        4.539 |        5.666
       1.882 |        4.503 |        6.384
       1.208 |        4.463 |        5.671
       1.221 |        4.476 |        5.697
       1.198 |        4.498 |        5.696
       1.206 |        4.508 |        5.714
       1.237 |        4.511 |        5.747
       1.241 |        4.505 |        5.746
       1.211 |        4.477 |        5.688
       1.569 |        4.479 |        6.048
       2.702 |        4.594 |        7.296
       7.371 |        4.478 |       11.849
       9.832 |        4.440 |       14.272
      11.500 |        4.434 |       15.934
      13.678 |        4.423 |       18.101
       1.507 |        4.464 |        5.971
       5.015 |        4.645 |        9.660
       1.149 |        4.482 |        5.630
       1.214 |        4.471 |        5.685
       5.142 |        4.526 |        9.668
       1.192 |        4.554 |        5.746
       4.736 |        4.485 |        9.221
       8.569 |        4.438 |       13.007
      12.777 |        4.442 |       17.219
       1.229 |        4.548 |        5.776
       1.218 |        4.487 |        5.705
       1.201 |        4.491 |        5.692
       4.386 |        4.488 |        8.874
       5.531 |        4.459 |        9.990
       9.800 |        4.418 |       14.218
       4.589 |        4.653 |        9.242
       1.488 |        4.619 |        6.107
       1.379 |        4.598 |        5.977
       5.746 |        4.497 |       10.243
      10.195 |        4.467 |       14.662
       1.264 |        4.536 |        5.800
       1.262 |        4.565 |        5.827
       1.234 |        4.510 |        5.745
       1.282 |        4.528 |        5.810
       1.263 |        4.586 |        5.850
       1.405 |        4.443 |        5.848
       1.254 |        4.502 |        5.756
       1.232 |        4.497 |        5.729
       1.232 |        4.784 |        6.015
       1.264 |        4.540 |        5.805
       2.149 |        4.512 |        6.661
       1.783 |        4.479 |        6.262
       1.248 |        4.481 |        5.728
       3.585 |        4.473 |        8.059
       1.202 |        4.543 |        5.745
       5.807 |        4.450 |       10.257
       9.151 |        4.473 |       13.624
      10.415 |        4.466 |       14.882
      14.871 |        4.448 |       19.319
       1.214 |        4.580 |        5.794
       3.588 |        4.519 |        8.107
       3.017 |        4.575 |        7.591
       5.906 |        4.513 |       10.419
       2.945 |        4.411 |        7.357
       6.318 |        4.502 |       10.820
       5.085 |        4.462 |        9.548
       6.099 |        4.479 |       10.578
       9.288 |        4.472 |       13.760
       6.758 |        4.464 |       11.222
       1.251 |        4.499 |        5.750
       1.279 |        4.492 |        5.771
       1.247 |        4.603 |        5.850
       5.960 |        5.335 |       11.295
       9.686 |        4.413 |       14.099
       1.241 |        4.514 |        5.755
       1.260 |        4.542 |        5.802
       1.205 |        4.530 |        5.735
       3.347 |        4.472 |        7.819
       1.245 |        4.570 |        5.814
       1.240 |        4.598 |        5.838
       1.263 |        4.470 |        5.733
       1.206 |        4.556 |        5.762
       5.142 |        4.563 |        9.705
       7.756 |        4.469 |       12.225
       6.621 |        4.517 |       11.138
       1.158 |        4.560 |        5.718
       5.793 |        4.484 |       10.278
      10.262 |        4.511 |       14.773
       3.418 |        4.476 |        7.894
       1.211 |        4.483 |        5.694
       1.200 |        4.531 |        5.731
       1.241 |        4.623 |        5.864
       1.203 |        4.520 |        5.722
       1.257 |        4.451 |        5.708
       1.470 |        4.521 |        5.991
       1.215 |        4.467 |        5.682
       1.248 |        4.496 |        5.744
       1.236 |        4.521 |        5.757
       1.273 |        4.506 |        5.778
       1.419 |        4.524 |        5.943
       1.271 |        4.496 |        5.768
       1.249 |        4.576 |        5.824
       1.337 |        4.472 |        5.809
       1.334 |        4.593 |        5.927
       3.133 |        4.539 |        7.672
       1.760 |        4.528 |        6.289
       1.231 |        4.677 |        5.908
       1.254 |        4.817 |        6.072
       3.138 |        4.568 |        7.706
       5.298 |        4.505 |        9.803
       9.008 |        4.466 |       13.474
      11.052 |        4.467 |       15.519
      12.403 |        4.462 |       16.865
      15.521 |        4.501 |       20.021
      10.172 |        4.433 |       14.605
       9.097 |        4.520 |       13.618
       1.709 |        4.509 |        6.218
       2.938 |        4.518 |        7.456
       1.688 |        4.945 |        6.633
       1.239 |        4.709 |        5.948
       3.969 |        4.466 |        8.435
       4.382 |        4.476 |        8.858
       1.211 |        4.534 |        5.745
       1.276 |        4.579 |        5.854
       2.447 |        4.489 |        6.935
       1.280 |        4.570 |        5.850
       2.031 |        4.471 |        6.501
       2.080 |        4.496 |        6.576
       1.928 |        4.518 |        6.446
       1.505 |        4.558 |        6.063
       5.783 |        4.513 |       10.296
       5.175 |        4.455 |        9.630
       1.228 |        4.561 |        5.789
       1.212 |        4.561 |        5.773
       1.209 |        4.522 |        5.730
       1.220 |        4.523 |        5.743
       1.245 |        4.542 |        5.787
       1.193 |        4.538 |        5.731
       1.230 |        4.566 |        5.796
       1.233 |        4.531 |        5.764
       1.220 |        4.881 |        6.101
       1.234 |        4.646 |        5.880
       3.452 |        4.479 |        7.932
       1.338 |        4.455 |        5.793
       1.224 |        4.494 |        5.718
       1.235 |        4.517 |        5.751
       1.223 |        4.506 |        5.729
       1.175 |        4.463 |        5.638
       1.183 |        4.495 |        5.679
       1.233 |        4.441 |        5.674
       1.202 |        4.517 |        5.719
       1.219 |        4.590 |        5.809
       1.223 |        4.511 |        5.734
       5.008 |        4.464 |        9.472
       5.891 |        4.416 |       10.308
       1.230 |        4.510 |        5.741
       1.180 |        4.510 |        5.689
       1.469 |        4.537 |        6.007
       1.264 |        4.533 |        5.797
       1.269 |        4.486 |        5.755
       5.800 |        4.450 |       10.249
       1.188 |        4.383 |        5.571
       1.388 |        4.526 |        5.914
       1.167 |        4.515 |        5.682
       1.233 |        4.564 |        5.797
       5.854 |        4.530 |       10.384
       2.422 |        4.474 |        6.896
       1.221 |        4.521 |        5.743
       1.236 |        4.505 |        5.741
       1.219 |        4.501 |        5.720
       4.007 |        4.527 |        8.534
       3.920 |        4.400 |        8.321
       7.407 |        4.488 |       11.895
       1.123 |        4.530 |        5.654
       1.278 |        4.459 |        5.736
       2.066 |        4.537 |        6.603
       2.794 |        4.492 |        7.286
       1.728 |        4.435 |        6.163
       1.183 |        4.553 |        5.736
       1.769 |        4.508 |        6.277
       2.768 |        4.473 |        7.241
       1.402 |        4.524 |        5.926
       1.409 |        4.565 |        5.974
       1.155 |        4.553 |        5.707
       1.142 |        4.506 |        5.649
       5.453 |        4.488 |        9.941
       1.195 |        4.992 |        6.187
       1.214 |        4.536 |        5.750
       2.879 |        4.486 |        7.365
       1.232 |        4.759 |        5.991
       5.370 |        5.107 |       10.476
       8.606 |        4.452 |       13.059
       2.509 |        4.470 |        6.979
       5.951 |        4.437 |       10.388
       1.204 |        4.558 |        5.763
       1.246 |        4.515 |        5.761
       5.741 |        4.460 |       10.201
       8.413 |        4.495 |       12.908
       1.218 |        4.542 |        5.760
       2.299 |        4.470 |        6.768
       1.265 |        4.531 |        5.796
       1.336 |        4.529 |        5.864
       1.349 |        4.539 |        5.887
       1.232 |        4.488 |        5.720
       1.185 |        4.582 |        5.766
       1.216 |        4.481 |        5.697
       4.541 |        4.551 |        9.091
       3.915 |        4.460 |        8.375
       1.245 |        4.471 |        5.715
       1.189 |        4.471 |        5.659
       1.228 |        4.509 |        5.737
       3.347 |        4.479 |        7.827
       1.307 |        4.460 |        5.767
       1.221 |        4.539 |        5.760
       1.214 |        4.533 |        5.747
       1.239 |        4.522 |        5.761
       1.261 |        4.497 |        5.758
       5.910 |        4.478 |       10.388
       1.232 |        4.465 |        5.698
       1.228 |        4.528 |        5.757
       1.227 |        4.507 |        5.734
       3.539 |        4.553 |        8.093
       2.681 |        4.467 |        7.147
       1.229 |        4.544 |        5.773
       1.230 |        4.503 |        5.732
       1.221 |        4.571 |        5.792
       5.721 |        4.616 |       10.337
      10.312 |        4.460 |       14.772
       8.340 |        4.486 |       12.825
       2.138 |        4.402 |        6.540
       1.231 |        4.594 |        5.825
       1.249 |        4.497 |        5.746
       1.224 |        4.490 |        5.714
       3.161 |        4.485 |        7.646
       1.241 |        4.774 |        6.014
       1.220 |        4.597 |        5.816
       2.336 |        4.460 |        6.796
       5.452 |        4.492 |        9.943
       1.817 |        4.514 |        6.331
       1.256 |        4.487 |        5.744
       1.234 |        4.579 |        5.813
       1.239 |        4.529 |        5.768
       1.251 |        4.525 |        5.777
       1.229 |        4.570 |        5.799
       3.641 |        4.573 |        8.214
       1.814 |        4.481 |        6.295
       1.248 |        4.556 |        5.803
       4.896 |        4.510 |        9.406
       4.693 |        4.480 |        9.173
       1.249 |        4.595 |        5.844
       5.381 |        4.450 |        9.831
       7.268 |        4.515 |       11.783
      10.598 |        4.508 |       15.106
       2.830 |        4.483 |        7.313
       1.203 |        4.461 |        5.664
       1.227 |        4.506 |        5.733
       1.969 |        4.534 |        6.502
       1.200 |        4.575 |        5.775
       1.224 |        4.505 |        5.729
       1.246 |        4.448 |        5.693
       1.235 |        4.524 |        5.759
       1.230 |        4.549 |        5.779
       5.721 |        4.463 |       10.184
       4.385 |        4.459 |        8.845
       1.184 |        4.490 |        5.674
       1.225 |        4.478 |        5.703
       1.242 |        4.572 |        5.814
       1.184 |        4.497 |        5.681
       1.243 |        4.524 |        5.767
       1.224 |        4.474 |        5.698
       1.232 |        4.484 |        5.717
       1.225 |        4.514 |        5.739
       1.213 |        4.500 |        5.712
       1.226 |        4.531 |        5.757
       1.153 |        4.509 |        5.663
       1.208 |        4.473 |        5.681
       1.196 |        4.475 |        5.670
       1.237 |        4.563 |        5.800
       5.312 |        4.572 |        9.884
       1.218 |        4.485 |        5.703
       1.189 |        4.483 |        5.672
       1.208 |        4.473 |        5.681
       1.340 |        4.547 |        5.887
       1.216 |        4.505 |        5.721
       1.188 |        4.521 |        5.708
       1.205 |        4.519 |        5.724
       1.178 |        4.544 |        5.722
       5.700 |        4.479 |       10.179
       5.530 |        4.499 |       10.028
       7.811 |        4.485 |       12.296
      12.193 |        4.402 |       16.596
       6.725 |        4.469 |       11.194
       3.310 |        4.468 |        7.778
       3.314 |        4.472 |        7.785
       2.523 |        4.446 |        6.969
       1.270 |        5.091 |        6.361
       3.608 |        4.472 |        8.080
       8.133 |        4.470 |       12.603
       2.894 |        4.461 |        7.355
       2.783 |        4.488 |        7.272
       1.232 |        4.518 |        5.750
       1.696 |        4.470 |        6.166
       1.181 |        4.524 |        5.705
       1.852 |        4.491 |        6.343
       1.196 |        4.470 |        5.666
       1.188 |        4.534 |        5.722
       1.182 |        4.506 |        5.688
       1.197 |        4.530 |        5.727
       1.890 |        4.523 |        6.413
       2.088 |        4.456 |        6.543
       1.417 |        4.484 |        5.901
       1.270 |        4.832 |        6.102
       2.841 |        5.004 |        7.845
       5.331 |        4.591 |        9.922
       7.415 |        4.653 |       12.067
       1.251 |        4.510 |        5.761
       1.293 |        4.522 |        5.815
       1.235 |        4.637 |        5.872
       1.287 |        4.915 |        6.201
       5.577 |        4.853 |       10.430
       8.462 |        4.538 |       12.999
       7.385 |        4.871 |       12.256
       5.060 |        4.529 |        9.589
       1.288 |        4.511 |        5.799
       1.276 |        4.589 |        5.865
       1.270 |        4.522 |        5.792
       1.264 |        5.017 |        6.281
       6.274 |        5.086 |       11.360
      11.202 |        4.919 |       16.122
       9.134 |        4.840 |       13.975
       1.276 |        4.620 |        5.896
       1.258 |        4.615 |        5.874
       1.315 |        4.716 |        6.031
       1.280 |        4.820 |        6.100
       4.607 |        4.842 |        9.448
       3.953 |        4.922 |        8.874
       4.683 |        4.583 |        9.267
       9.064 |        4.812 |       13.876
       1.251 |        4.532 |        5.783
       1.301 |        5.065 |        6.365
       1.278 |        4.603 |        5.882
       1.261 |        4.824 |        6.086
       3.277 |        4.551 |        7.829
       1.287 |        4.598 |        5.885
       1.249 |        4.590 |        5.839
       1.275 |        4.625 |        5.901
       1.298 |        4.616 |        5.914
       1.279 |        4.551 |        5.831
       1.293 |        4.538 |        5.831
       1.386 |        4.599 |        5.985
       1.510 |        4.606 |        6.116
       1.284 |        4.584 |        5.868
       1.226 |        4.753 |        5.979
       1.265 |        4.536 |        5.800
       1.192 |        4.682 |        5.874
       1.280 |        4.590 |        5.870
       1.203 |        4.894 |        6.098
       2.935 |        4.566 |        7.501
       1.241 |        4.778 |        6.019
       5.020 |        4.632 |        9.652
       1.261 |        4.787 |        6.048
       1.990 |        4.533 |        6.523
       1.245 |        4.675 |        5.920
       1.304 |        4.591 |        5.895
       1.291 |        4.630 |        5.921
       1.268 |        4.614 |        5.882
       1.219 |        4.460 |        5.679
       1.238 |        4.504 |        5.743
       1.218 |        4.600 |        5.819
       3.831 |        4.460 |        8.291
       1.222 |        4.489 |        5.711
       1.154 |        4.523 |        5.678
       3.581 |        4.498 |        8.079
       1.253 |        4.529 |        5.782
       1.192 |        4.535 |        5.727
       4.368 |        4.487 |        8.855
       8.387 |        4.493 |       12.881
       5.159 |        4.431 |        9.590
       1.182 |        4.546 |        5.729
       1.164 |        4.574 |        5.739
       4.274 |        4.449 |        8.723
       6.064 |        4.441 |       10.505
       7.873 |        4.449 |       12.322
       1.246 |        4.567 |        5.812
       5.535 |        4.630 |       10.165
       7.895 |        4.757 |       12.652
       8.343 |        4.789 |       13.133
      10.503 |        4.763 |       15.266
      12.584 |        4.568 |       17.151
      14.750 |        4.492 |       19.243
      12.007 |        4.495 |       16.502
      14.932 |        4.452 |       19.384
      14.402 |        4.472 |       18.874
      11.830 |        4.413 |       16.243
       1.221 |        4.553 |        5.773
       1.255 |        4.538 |        5.793
       1.242 |        4.555 |        5.798
       1.252 |        4.549 |        5.801
       4.717 |        4.489 |        9.206
       4.888 |        4.482 |        9.370
       1.236 |        4.533 |        5.769
       1.263 |        4.702 |        5.965
       1.240 |        4.542 |        5.782
       1.279 |        4.549 |        5.828
       1.227 |        4.530 |        5.758
       4.705 |        4.475 |        9.181
       1.242 |        4.512 |        5.754
       1.202 |        4.554 |        5.755
       4.969 |        4.506 |        9.476
       5.465 |        4.437 |        9.902
       8.630 |        4.440 |       13.070
       1.276 |        4.615 |        5.891
       1.230 |        4.493 |        5.723
       1.650 |        4.586 |        6.236
       1.257 |        4.516 |        5.773
       1.241 |        4.531 |        5.772
       5.085 |        4.467 |        9.552
       1.225 |        4.524 |        5.748
       4.116 |        4.463 |        8.579
       1.248 |        4.820 |        6.068
       1.262 |        4.517 |        5.780
       1.238 |        4.560 |        5.798
       1.709 |        4.505 |        6.214
       1.275 |        4.542 |        5.817
       1.206 |        4.482 |        5.687
       1.226 |        4.551 |        5.778
       5.947 |        4.536 |       10.483
       2.231 |        4.496 |        6.727
       2.862 |        4.536 |        7.398
       5.334 |        4.481 |        9.815
       9.938 |        4.438 |       14.376
       9.147 |        4.407 |       13.554
       1.317 |        4.544 |        5.861
       1.257 |        4.581 |        5.839
       4.033 |        4.486 |        8.519
       1.274 |        4.532 |        5.807
       1.258 |        4.489 |        5.747
       1.236 |        4.544 |        5.780
       1.241 |        4.566 |        5.807
       1.250 |        4.537 |        5.787
       5.144 |        4.486 |        9.630
       8.684 |        4.474 |       13.158
       1.207 |        4.545 |        5.752
       1.230 |        4.569 |        5.799
       1.210 |        4.507 |        5.718
       1.280 |        4.523 |        5.803
       1.204 |        4.563 |        5.767
       1.143 |        4.521 |        5.664
       1.187 |        4.607 |        5.794
       1.838 |        4.514 |        6.352
       1.235 |        4.410 |        5.645
       1.177 |        4.475 |        5.651
       1.220 |        4.516 |        5.736
       1.254 |        4.486 |        5.740
       4.232 |        4.449 |        8.681
       1.215 |        4.549 |        5.764
       4.314 |        4.460 |        8.773
       1.207 |        4.493 |        5.700
       5.074 |        4.518 |        9.591
       1.185 |        4.462 |        5.647
       1.206 |        4.485 |        5.691
       1.195 |        4.513 |        5.708
       4.530 |        4.606 |        9.135
       1.215 |        4.574 |        5.789
       3.933 |        4.513 |        8.446
       6.821 |        4.452 |       11.273
       8.202 |        4.480 |       12.683
       1.173 |        4.527 |        5.700
       1.290 |        4.472 |        5.762
       1.222 |        4.522 |        5.744
       1.465 |        4.488 |        5.954
       3.876 |        4.418 |        8.294
       8.435 |        4.455 |       12.890
      11.419 |        4.485 |       15.904
       6.136 |        4.538 |       10.675
       9.816 |        4.405 |       14.222
      13.995 |        4.495 |       18.489
      18.070 |        4.448 |       22.518
       8.163 |        4.582 |       12.746
      11.653 |        4.490 |       16.143
      14.125 |        4.449 |       18.574
      13.297 |        4.428 |       17.725
      17.955 |        4.477 |       22.432
      20.331 |        4.382 |       24.713
      18.993 |        4.518 |       23.511
       1.529 |        4.438 |        5.967
       1.226 |        4.498 |        5.724
       1.132 |        4.546 |        5.678
       3.275 |        4.449 |        7.724
       1.158 |        4.527 |        5.685
       1.324 |        4.911 |        6.235
       1.191 |        4.543 |        5.734
       1.179 |        4.492 |        5.671
       1.238 |        4.540 |        5.778
       1.188 |        4.519 |        5.707
       1.368 |        4.560 |        5.928
       2.313 |        4.585 |        6.898
       2.749 |        4.509 |        7.258
       5.132 |        4.444 |        9.576
       1.185 |        4.511 |        5.696
       5.565 |        4.539 |       10.105
       3.513 |        4.432 |        7.945
       1.196 |        4.498 |        5.693
       1.204 |        4.545 |        5.749
       1.513 |        4.482 |        5.996
       1.239 |        4.491 |        5.730
       1.216 |        4.482 |        5.698
       1.369 |        4.601 |        5.971
       5.259 |        4.491 |        9.750
       8.253 |        4.452 |       12.705
       5.490 |        4.466 |        9.957
       1.231 |        4.500 |        5.731
       1.183 |        4.491 |        5.674
       5.763 |        4.524 |       10.287
       4.917 |        4.476 |        9.392
       7.202 |        4.422 |       11.624
       1.191 |        4.508 |        5.699
       1.208 |        4.544 |        5.753
       1.201 |        4.523 |        5.724
       1.235 |        4.501 |        5.735
       1.200 |        4.507 |        5.707
       1.225 |        4.490 |        5.715
       1.217 |        4.490 |        5.707
       1.232 |        4.516 |        5.748
       1.192 |        4.497 |        5.689
       1.213 |        4.756 |        5.969
       1.248 |        4.538 |        5.787
       1.186 |        4.492 |        5.678
       1.199 |        4.552 |        5.751
       5.489 |        4.475 |        9.964
       1.141 |        4.507 |        5.649
       1.254 |        4.822 |        6.076
       1.208 |        4.529 |        5.737
       1.494 |        4.526 |        6.019
       1.214 |        4.508 |        5.722
       1.205 |        4.518 |        5.723
       1.244 |        4.525 |        5.769
       1.183 |        4.498 |        5.681
       1.182 |        4.571 |        5.753
       4.706 |        4.492 |        9.198
       6.766 |        4.456 |       11.221
      10.141 |        4.465 |       14.606
       3.953 |        4.440 |        8.393
       1.403 |        4.557 |        5.960
       3.787 |        4.458 |        8.245
       8.325 |        4.495 |       12.820
      11.950 |        4.491 |       16.441
      14.449 |        4.481 |       18.930
      12.551 |        4.437 |       16.988
       3.826 |        4.401 |        8.227
       1.188 |        4.530 |        5.718
       1.194 |        4.540 |        5.735
       1.221 |        4.488 |        5.709
       1.248 |        4.990 |        6.238
       5.543 |        4.675 |       10.217
       8.991 |        4.638 |       13.629
       6.550 |        4.683 |       11.233
       4.031 |        4.799 |        8.829
       2.427 |        4.570 |        6.997
       1.296 |        4.939 |        6.235
       5.581 |        5.273 |       10.853
       8.021 |        4.808 |       12.829
      10.883 |        4.828 |       15.712
       1.519 |        4.754 |        6.273
       1.230 |        4.892 |        6.121
       1.250 |        5.054 |        6.304
       1.236 |        5.018 |        6.255
       1.190 |        4.793 |        5.982
       1.217 |        5.056 |        6.273
       1.230 |        4.803 |        6.033
       1.243 |        5.268 |        6.511
       5.328 |        5.230 |       10.557
       7.341 |        5.079 |       12.420
       1.531 |        5.103 |        6.634
       1.288 |        5.030 |        6.319
       1.312 |        5.433 |        6.745
