  QueueTimes | ServiceTimes | SojournTimes
       1.241 |        4.544 |        5.785
       1.329 |        4.486 |        5.815
       1.272 |        4.543 |        5.814
       3.018 |        4.516 |        7.535
       1.636 |        4.501 |        6.137
       1.234 |        4.495 |        5.729
       1.212 |        4.549 |        5.761
       2.851 |        4.572 |        7.423
       5.047 |        4.488 |        9.536
       8.778 |        4.458 |       13.236
      10.811 |        4.498 |       15.309
      12.235 |        4.470 |       16.704
      15.315 |        4.485 |       19.800
       9.969 |        4.571 |       14.540
       9.061 |        4.801 |       13.862
       1.937 |        4.769 |        6.706
       3.397 |        4.687 |        8.084
       2.276 |        4.517 |        6.793
       1.233 |        4.536 |        5.769
       3.820 |        4.532 |        8.353
       4.224 |        4.481 |        8.705
       1.211 |        4.453 |        5.664
       1.215 |        4.563 |        5.778
       2.404 |        4.460 |        6.864
       1.227 |        4.547 |        5.775
       1.938 |        4.504 |        6.442
       1.257 |        4.462 |        5.719
       1.244 |        4.509 |        5.752
       1.231 |        4.552 |        5.783
       5.485 |        4.488 |        9.973
       5.019 |        4.453 |        9.473
       1.211 |        4.516 |        5.728
       1.230 |        4.495 |        5.725
       1.212 |        4.546 |        5.758
       1.276 |        4.559 |        5.835
       1.258 |        4.554 |        5.813
       1.204 |        4.509 |        5.713
       1.176 |        4.560 |        5.736
       1.206 |        4.513 |        5.719
       1.213 |        4.530 |        5.743
       1.209 |        4.538 |        5.747
       3.325 |        4.520 |        7.844
       1.274 |        4.448 |        5.722
       1.252 |        4.468 |        5.720
       1.213 |        4.488 |        5.701
       1.217 |        4.530 |        5.746
       1.188 |        4.479 |        5.667
       1.229 |        4.498 |        5.727
       1.301 |        4.560 |        5.862
       1.231 |        4.475 |        5.706
       1.212 |        4.518 |        5.730
       1.166 |        4.515 |        5.681
       4.966 |        4.417 |        9.383
       5.806 |        4.490 |       10.296
       1.139 |        4.565 |        5.703
       1.183 |        4.538 |        5.720
       1.228 |        4.532 |        5.760
       1.152 |        4.489 |        5.641
       1.248 |        4.542 |        5.790
       5.922 |        4.517 |       10.440
       1.403 |        4.473 |        5.876
       1.230 |        4.550 |        5.780
       1.214 |        4.520 |        5.735
       1.242 |        4.536 |        5.779
       5.902 |        4.532 |       10.434
       2.416 |        4.440 |        6.857
       1.246 |        4.576 |        5.822
       1.236 |        4.579 |        5.815
       1.232 |        4.584 |        5.816
       4.070 |        4.552 |        8.623
       4.005 |        4.467 |        8.471
       7.595 |        4.520 |       12.114
       1.164 |        4.559 |        5.723
       1.230 |        4.516 |        5.746
       2.063 |        4.493 |        6.556
       2.699 |        4.489 |        7.188
       1.615 |        4.420 |        6.035
       1.229 |        4.612 |        5.841
       1.765 |        4.527 |        6.292
       2.804 |        4.463 |        7.267
       1.186 |        4.475 |        5.661
       1.223 |        4.542 |        5.765
       1.242 |        4.514 |        5.756
       1.217 |        4.568 |        5.785
       5.571 |        4.502 |       10.073
       1.247 |        4.485 |        5.732
       1.251 |        4.602 |        5.853
       3.017 |        4.463 |        7.481
       1.241 |        4.550 |        5.791
       5.198 |        4.488 |        9.687
       7.936 |        4.500 |       12.436
       1.795 |        4.470 |        6.265
       5.242 |        4.464 |        9.706
       1.210 |        4.513 |        5.724
       1.249 |        4.557 |        5.807
       5.821 |        4.480 |       10.301
       8.522 |        4.478 |       13.000
       1.210 |        4.534 |        5.744
       2.283 |        4.505 |        6.787
       1.258 |        4.561 |        5.818
       1.319 |        4.529 |        5.849
       1.365 |        4.499 |        5.864
       1.249 |        4.536 |        5.785
       1.137 |        4.528 |        5.665
       1.243 |        4.525 |        5.768
       4.618 |        4.512 |        9.130
       3.939 |        4.518 |        8.457
       1.253 |        4.513 |        5.767
       1.244 |        4.530 |        5.774
       1.238 |        4.580 |        5.819
       3.446 |        4.489 |        7.935
       1.219 |        4.514 |        5.733
       1.255 |        4.555 |        5.810
       1.243 |        4.787 |        6.030
       1.233 |        4.542 |        5.775
       1.229 |        4.605 |        5.834
       6.040 |        4.499 |       10.538
       1.255 |        4.530 |        5.785
       1.236 |        4.516 |        5.752
       1.232 |        4.571 |        5.803
       3.635 |        4.486 |        8.121
       2.693 |        4.450 |        7.143
       1.254 |        4.514 |        5.768
       1.181 |        4.527 |        5.708
       1.211 |        4.606 |        5.816
       5.730 |        4.525 |       10.255
      10.215 |        4.444 |       14.659
       8.216 |        4.509 |       12.725
       2.001 |        4.431 |        6.432
       1.190 |        4.511 |        5.701
       1.243 |        4.509 |        5.752
       1.230 |        4.579 |        5.808
       3.242 |        4.529 |        7.770
       1.177 |        4.557 |        5.734
       1.168 |        4.556 |        5.724
       2.217 |        4.479 |        6.695
       5.336 |        4.492 |        9.828
       1.710 |        4.436 |        6.146
       1.223 |        4.523 |        5.746
       1.260 |        4.526 |        5.786
       1.193 |        4.509 |        5.702
       1.238 |        4.498 |        5.736
       1.291 |        4.522 |        5.813
       3.664 |        4.511 |        8.174
       1.781 |        4.442 |        6.223
       1.240 |        4.555 |        5.795
       4.901 |        4.472 |        9.373
       4.651 |        4.410 |        9.061
       1.234 |        4.562 |        5.796
       5.347 |        4.491 |        9.838
       7.283 |        4.482 |       11.766
      10.625 |        4.464 |       15.089
       2.541 |        4.420 |        6.962
       1.222 |        4.490 |        5.711
       1.092 |        4.526 |        5.618
       1.265 |        4.571 |        5.836
       1.215 |        4.563 |        5.778
       1.194 |        4.916 |        6.109
       1.198 |        4.796 |        5.994
       1.175 |        4.681 |        5.856
       1.220 |        4.516 |        5.736
       5.635 |        4.488 |       10.124
       4.344 |        4.484 |        8.828
       1.219 |        4.455 |        5.674
       1.187 |        4.499 |        5.686
       1.194 |        4.534 |        5.728
       1.208 |        4.485 |        5.693
       1.206 |        4.500 |        5.706
       1.217 |        4.508 |        5.726
       1.190 |        4.471 |        5.661
       1.198 |        4.664 |        5.862
       1.219 |        4.485 |        5.704
       1.187 |        4.515 |        5.702
       1.181 |        4.527 |        5.708
       1.199 |        4.428 |        5.627
       1.241 |        4.942 |        6.183
       1.296 |        4.916 |        6.212
       5.729 |        4.498 |       10.227
       1.199 |        4.516 |        5.716
       1.218 |        4.520 |        5.738
       1.238 |        4.499 |        5.737
       1.207 |        4.531 |        5.738
       1.215 |        4.473 |        5.688
       1.212 |        4.490 |        5.702
       1.217 |        4.502 |        5.719
       1.159 |        4.506 |        5.665
       5.691 |        4.505 |       10.196
       5.540 |        4.518 |       10.058
       7.835 |        4.462 |       12.297
      12.236 |        4.430 |       16.666
       6.801 |        4.429 |       11.230
       3.342 |        4.447 |        7.788
       3.322 |        4.462 |        7.784
       2.498 |        4.572 |        7.070
       1.209 |        4.522 |        5.731
       3.005 |        4.746 |        7.751
       7.817 |        4.763 |       12.579
       2.883 |        4.769 |        7.651
       3.078 |        4.664 |        7.742
       1.209 |        4.528 |        5.738
       1.281 |        4.513 |        5.794
       1.202 |        4.525 |        5.726
       1.874 |        4.494 |        6.368
       1.237 |        4.607 |        5.844
       1.224 |        4.552 |        5.775
       1.217 |        4.558 |        5.775
       1.204 |        4.529 |        5.734
       1.890 |        4.495 |        6.385
       2.061 |        4.435 |        6.497
       1.400 |        4.515 |        5.915
       1.220 |        4.507 |        5.728
       2.422 |        4.499 |        6.921
       4.370 |        4.465 |        8.836
       6.272 |        4.443 |       10.715
       1.229 |        4.493 |        5.722
       1.214 |        4.500 |        5.714
       1.187 |        4.571 |        5.758
       1.229 |        4.531 |        5.760
       5.090 |        4.502 |        9.592
       7.601 |        4.436 |       12.038
       6.384 |        4.500 |       10.884
       3.661 |        4.400 |        8.061
       1.224 |        4.540 |        5.764
       1.214 |        4.490 |        5.704
       1.153 |        4.510 |        5.663
       1.160 |        4.542 |        5.702
       5.630 |        4.626 |       10.256
      10.061 |        4.483 |       14.544
       7.528 |        4.522 |       12.050
       1.208 |        4.546 |        5.754
       1.203 |        4.532 |        5.734
       1.179 |        4.507 |        5.687
       1.184 |        4.506 |        5.691
       4.173 |        4.533 |        8.707
       3.166 |        4.508 |        7.674
       3.352 |        4.448 |        7.800
       7.583 |        4.439 |       12.022
       1.133 |        4.512 |        5.646
       1.222 |        4.478 |        5.700
       1.211 |        4.495 |        5.706
       1.192 |        4.549 |        5.741
       2.904 |        4.541 |        7.445
       1.220 |        4.552 |        5.772
       1.334 |        4.499 |        5.833
       1.215 |        4.521 |        5.737
       1.231 |        4.538 |        5.770
       1.313 |        4.474 |        5.787
       1.179 |        4.561 |        5.740
       1.206 |        4.536 |        5.742
       1.222 |        4.493 |        5.715
       1.214 |        4.930 |        6.144
       1.168 |        4.540 |        5.708
       1.242 |        4.504 |        5.746
       1.222 |        4.506 |        5.727
       1.223 |        4.580 |        5.802
       1.227 |        4.540 |        5.767
       2.517 |        4.465 |        6.983
       1.220 |        4.531 |        5.751
       4.715 |        4.449 |        9.164
       1.216 |        4.495 |        5.711
       1.633 |        4.480 |        6.113
       1.183 |        4.443 |        5.626
       1.164 |        4.545 |        5.710
       1.233 |        4.499 |        5.733
       1.172 |        4.530 |        5.702
       1.194 |        4.512 |        5.706
       1.198 |        4.546 |        5.744
       1.205 |        4.501 |        5.706
       3.716 |        4.498 |        8.214
       1.205 |        4.465 |        5.670
       1.210 |        4.524 |        5.734
       3.507 |        4.498 |        8.005
       1.221 |        4.559 |        5.780
       1.238 |        4.509 |        5.747
       4.398 |        4.452 |        8.850
       8.428 |        4.489 |       12.917
       5.214 |        4.418 |        9.632
       1.155 |        4.495 |        5.651
       1.231 |        4.565 |        5.795
       4.344 |        4.506 |        8.849
       6.188 |        4.491 |       10.678
       8.054 |        4.489 |       12.543
       1.218 |        4.470 |        5.688
       5.360 |        4.464 |        9.824
       7.561 |        4.494 |       12.055
       7.757 |        4.457 |       12.214
       9.402 |        4.489 |       13.891
      11.172 |        4.483 |       15.655
      13.397 |        4.738 |       18.134
      10.829 |        5.042 |       15.871
      14.266 |        5.227 |       19.493
      14.479 |        5.859 |       20.339
      13.276 |        5.031 |       18.307
       1.215 |        4.634 |        5.849
       1.234 |        4.639 |        5.873
       1.208 |        5.293 |        6.501
       1.102 |        5.014 |        6.115
       5.101 |        4.817 |        9.918
       5.526 |        4.570 |       10.096
       1.242 |        4.802 |        6.044
       1.274 |        4.854 |        6.128
       1.227 |        4.677 |        5.904
       1.217 |        4.828 |        6.045
       1.250 |        4.733 |        5.983
       4.899 |        4.971 |        9.870
       1.252 |        4.923 |        6.175
       1.127 |        4.583 |        5.711
       5.000 |        5.083 |       10.083
       6.032 |        5.003 |       11.035
       9.712 |        5.048 |       14.759
       1.231 |        4.776 |        6.006
       1.192 |        5.031 |        6.224
       1.175 |        5.015 |        6.190
       1.234 |        4.824 |        6.058
       1.219 |        4.780 |        5.999
       5.300 |        4.717 |       10.016
       1.190 |        4.880 |        6.070
       4.416 |        5.068 |        9.484
       1.260 |        4.614 |        5.874
       1.268 |        4.664 |        5.932
       1.158 |        4.914 |        6.072
       2.096 |        4.992 |        7.088
       1.246 |        4.600 |        5.846
       1.177 |        4.524 |        5.701
       1.205 |        4.500 |        5.705
       5.824 |        4.582 |       10.406
       2.275 |        4.495 |        6.769
       2.828 |        4.481 |        7.309
       5.212 |        4.499 |        9.711
       9.825 |        4.456 |       14.281
       9.043 |        4.442 |       13.484
       1.195 |        4.541 |        5.736
       1.227 |        4.595 |        5.821
       4.059 |        4.473 |        8.533
       1.269 |        4.531 |        5.799
       1.249 |        4.438 |        5.686
       1.207 |        4.526 |        5.734
       1.228 |        4.535 |        5.764
       1.247 |        4.567 |        5.813
       5.160 |        4.463 |        9.623
       8.681 |        4.487 |       13.169
       1.191 |        4.460 |        5.652
       1.235 |        4.536 |        5.772
       1.180 |        4.587 |        5.767
       1.263 |        4.550 |        5.813
       1.239 |        4.531 |        5.770
       1.236 |        4.547 |        5.783
       1.212 |        4.546 |        5.758
       1.788 |        4.470 |        6.257
       1.269 |        4.506 |        5.776
       1.263 |        4.516 |        5.779
       1.241 |        4.532 |        5.772
       1.239 |        4.528 |        5.766
       4.284 |        4.458 |        8.742
       1.146 |        4.588 |        5.734
       4.325 |        4.452 |        8.777
       1.240 |        4.529 |        5.769
       5.138 |        4.444 |        9.582
       1.246 |        4.506 |        5.751
       1.241 |        4.520 |        5.762
       1.234 |        5.367 |        6.601
       5.424 |        4.521 |        9.945
       1.212 |        4.583 |        5.795
       3.951 |        4.532 |        8.484
       6.810 |        4.535 |       11.346
       8.228 |        4.452 |       12.680
       1.198 |        4.503 |        5.701
       1.309 |        4.454 |        5.763
       1.238 |        4.546 |        5.784
       1.538 |        4.579 |        6.117
       3.978 |        4.460 |        8.439
       8.492 |        4.500 |       12.991
      11.590 |        4.460 |       16.050
       6.342 |        4.462 |       10.803
       9.924 |        4.494 |       14.418
      14.186 |        4.509 |       18.695
      18.248 |        4.457 |       22.705
       8.354 |        4.535 |       12.890
      11.789 |        4.457 |       16.246
      14.259 |        4.473 |       18.732
      13.486 |        4.467 |       17.953
      18.045 |        4.444 |       22.489
      20.355 |        4.441 |       24.796
      19.204 |        4.498 |       23.702
       1.622 |        4.439 |        6.061
       1.244 |        4.546 |        5.790
       1.198 |        4.532 |        5.730
       3.323 |        4.490 |        7.813
       1.171 |        4.553 |        5.725
       1.210 |        4.483 |        5.692
       1.227 |        4.512 |        5.739
       1.205 |        4.533 |        5.738
       1.246 |        4.496 |        5.742
       1.124 |        4.840 |        5.964
       1.241 |        4.768 |        6.009
       2.226 |        4.704 |        6.930
       2.938 |        4.590 |        7.528
       5.345 |        4.481 |        9.825
       1.305 |        4.543 |        5.848
       5.754 |        4.490 |       10.244
       3.637 |        4.487 |        8.124
       1.245 |        4.496 |        5.742
       1.245 |        4.580 |        5.825
       1.573 |        4.491 |        6.063
       1.226 |        4.530 |        5.756
       1.199 |        4.529 |        5.728
       1.248 |        4.619 |        5.867
       5.069 |        4.468 |        9.537
       8.162 |        4.462 |       12.624
       5.448 |        4.963 |       10.411
       1.307 |        4.561 |        5.868
       1.214 |        4.484 |        5.698
       5.721 |        4.557 |       10.278
       4.915 |        4.467 |        9.382
       7.184 |        4.450 |       11.634
       1.183 |        4.518 |        5.701
       1.212 |        4.522 |        5.734
       1.224 |        4.497 |        5.720
       1.232 |        4.481 |        5.713
       1.175 |        4.448 |        5.623
       1.176 |        4.481 |        5.658
       1.184 |        4.542 |        5.726
       1.166 |        4.509 |        5.675
       1.134 |        4.508 |        5.642
       1.216 |        4.505 |        5.721
       1.222 |        4.497 |        5.719
       1.264 |        4.495 |        5.759
       1.182 |        4.484 |        5.665
       5.437 |        4.455 |        9.892
       1.200 |        4.451 |        5.652
       1.234 |        4.450 |        5.684
       1.195 |        4.543 |        5.738
       1.231 |        4.496 |        5.727
       1.209 |        4.514 |        5.723
       1.190 |        4.520 |        5.709
       1.166 |        4.472 |        5.638
       1.179 |        4.504 |        5.683
       1.151 |        4.489 |        5.640
       4.562 |        4.569 |        9.132
       6.702 |        4.483 |       11.185
      10.084 |        4.443 |       14.528
       3.915 |        4.435 |        8.349
       1.396 |        4.526 |        5.922
       3.717 |        4.555 |        8.271
       8.320 |        4.462 |       12.781
      11.905 |        4.481 |       16.386
      14.435 |        4.444 |       18.879
      12.480 |        4.720 |       17.200
       4.043 |        4.683 |        8.726
       1.156 |        4.560 |        5.715
       1.214 |        4.549 |        5.762
       1.233 |        4.479 |        5.711
       1.214 |        4.532 |        5.746
       5.063 |        4.515 |        9.578
       8.372 |        4.432 |       12.804
       5.750 |        4.487 |       10.236
       2.979 |        4.515 |        7.494
       1.244 |        4.452 |        5.696
       1.214 |        4.527 |        5.741
       5.209 |        4.503 |        9.711
       6.867 |        4.508 |       11.376
       9.442 |        4.406 |       13.848
       1.211 |        4.435 |        5.647
       1.180 |        4.471 |        5.651
       1.208 |        4.492 |        5.700
       1.210 |        4.455 |        5.665
       1.227 |        4.458 |        5.685
       1.213 |        4.486 |        5.698
       1.253 |        4.425 |        5.678
       1.188 |        4.527 |        5.715
       4.548 |        4.466 |        9.014
       5.846 |        4.525 |       10.371
       1.197 |        4.506 |        5.703
       1.221 |        4.445 |        5.666
       1.194 |        4.537 |        5.731
       3.726 |        4.457 |        8.184
       1.215 |        4.479 |        5.694
       5.380 |        4.499 |        9.879
       9.308 |        4.425 |       13.733
       1.212 |        4.458 |        5.670
       4.975 |        4.475 |        9.450
       1.211 |        4.522 |        5.733
       1.612 |        4.485 |        6.097
       1.231 |        4.541 |        5.772
       1.215 |        4.464 |        5.679
       1.276 |        4.453 |        5.729
       1.211 |        4.501 |        5.712
       1.230 |        4.479 |        5.709
       1.218 |        4.442 |        5.660
       1.231 |        4.544 |        5.775
       1.203 |        4.551 |        5.755
       1.770 |        4.515 |        6.286
       2.701 |        4.521 |        7.222
       5.530 |        4.434 |        9.964
       6.883 |        4.466 |       11.349
      11.472 |        4.535 |       16.007
      14.872 |        4.443 |       19.315
       1.264 |        5.185 |        6.449
       1.281 |        4.768 |        6.049
       1.206 |        4.536 |        5.741
       4.495 |        4.585 |        9.080
       1.683 |        4.534 |        6.217
       2.398 |        4.440 |        6.838
       1.206 |        4.510 |        5.715
       1.205 |        4.498 |        5.703
       1.222 |        4.461 |        5.683
       1.210 |        4.509 |        5.720
       1.204 |        4.479 |        5.683
       3.254 |        4.521 |        7.776
       4.611 |        4.464 |        9.075
       1.241 |        4.457 |        5.698
       1.227 |        4.553 |        5.780
       3.969 |        4.492 |        8.461
       8.348 |        4.523 |       12.871
      12.178 |        4.433 |       16.610
       7.752 |        4.510 |       12.262
      11.478 |        4.405 |       15.883
      12.048 |        4.454 |       16.502
      11.695 |        4.524 |       16.218
       9.917 |        4.486 |       14.403
      11.564 |        4.444 |       16.008
       1.212 |        4.496 |        5.708
       2.074 |        4.529 |        6.602
       1.226 |        4.504 |        5.730
       1.205 |        4.461 |        5.666
       1.183 |        4.639 |        5.822
       2.796 |        4.480 |        7.277
       1.172 |        4.521 |        5.693
       1.180 |        4.515 |        5.694
       1.240 |        4.469 |        5.709
       3.429 |        4.508 |        7.938
       3.146 |        4.470 |        7.616
       7.529 |        4.477 |       12.006
       8.203 |        4.459 |       12.662
       4.778 |        4.443 |        9.221
       1.224 |        4.498 |        5.722
       1.213 |        4.497 |        5.710
       1.634 |        4.470 |        6.104
       1.213 |        4.602 |        5.814
       1.208 |        4.501 |        5.710
       4.662 |        4.497 |        9.158
       3.093 |        4.502 |        7.596
       1.212 |        4.480 |        5.693
       1.209 |        4.537 |        5.747
       1.213 |        4.615 |        5.828
       4.648 |        4.578 |        9.225
       7.614 |        4.458 |       12.072
       9.581 |        4.458 |       14.039
      11.005 |        4.471 |       15.476
       3.297 |        4.490 |        7.787
       7.168 |        4.471 |       11.639
       5.524 |        4.509 |       10.033
       1.212 |        4.534 |        5.746
       1.188 |        4.568 |        5.756
       5.472 |        4.527 |       10.000
       7.028 |        4.454 |       11.482
       1.147 |        4.503 |        5.650
       1.153 |        4.481 |        5.633
       1.183 |        4.531 |        5.713
       2.701 |        4.492 |        7.193
       1.169 |        4.547 |        5.716
       1.223 |        4.468 |        5.691
       1.210 |        4.479 |        5.690
       1.184 |        4.503 |        5.687
       1.223 |        4.522 |        5.745
       4.555 |        4.475 |        9.030
       1.210 |        4.565 |        5.775
       4.456 |        4.648 |        9.105
       4.075 |        4.996 |        9.071
       6.373 |        4.505 |       10.878
       9.249 |        4.437 |       13.687
       1.296 |        4.592 |        5.887
       5.891 |        4.502 |       10.393
       6.596 |        4.475 |       11.070
       9.701 |        4.456 |       14.157
      12.050 |        4.476 |       16.526
      13.029 |        4.441 |       17.470
       1.208 |        4.558 |        5.767
       3.277 |        4.450 |        7.727
       1.212 |        4.536 |        5.747
       4.094 |        4.470 |        8.564
       1.198 |        4.475 |        5.673
       1.218 |        4.536 |        5.754
       1.168 |        4.516 |        5.684
       5.650 |        4.571 |       10.221
       3.021 |        4.531 |        7.552
       6.321 |        4.479 |       10.800
      10.961 |        4.453 |       15.414
      14.436 |        4.439 |       18.875
      16.467 |        4.420 |       20.887
      20.667 |        4.478 |       25.145
       1.232 |        4.491 |        5.722
       1.183 |        4.540 |        5.723
       1.120 |        4.508 |        5.628
       1.243 |        4.514 |        5.758
       2.749 |        4.477 |        7.226
       1.217 |        4.511 |        5.728
       1.210 |        4.560 |        5.770
       1.210 |        4.511 |        5.721
       1.205 |        4.551 |        5.756
       4.878 |        4.537 |        9.415
       1.220 |        4.518 |        5.738
       1.284 |        4.536 |        5.821
       1.224 |        4.476 |        5.700
       2.421 |        4.519 |        6.939
       1.244 |        4.512 |        5.756
       1.240 |        4.843 |        6.083
       1.251 |        4.534 |        5.785
       1.405 |        4.527 |        5.933
       4.354 |        4.478 |        8.833
       4.999 |        4.461 |        9.460
       3.633 |        4.521 |        8.154
       3.433 |        4.482 |        7.915
       5.228 |        4.452 |        9.680
       1.249 |        4.588 |        5.836
       5.129 |        4.517 |        9.646
       1.216 |        4.510 |        5.726
       1.194 |        4.523 |        5.717
       1.840 |        4.530 |        6.370
       1.250 |        4.552 |        5.802
       1.236 |        4.581 |        5.818
       5.687 |        4.463 |       10.150
       1.244 |        4.588 |        5.832
       1.218 |        4.614 |        5.832
       2.394 |        4.499 |        6.893
       1.932 |        4.450 |        6.382
       1.164 |        4.562 |        5.726
       1.212 |        4.573 |        5.786
       3.614 |        4.472 |        8.085
       1.286 |        4.548 |        5.834
       2.438 |        4.517 |        6.955
       1.240 |        4.543 |        5.783
       5.568 |        4.527 |       10.095
       1.719 |        4.495 |        6.214
       1.247 |        4.527 |        5.774
       3.254 |        4.576 |        7.831
       4.590 |        4.507 |        9.098
       7.539 |        4.412 |       11.950
       7.045 |        4.490 |       11.535
      10.776 |        4.454 |       15.230
       8.970 |        4.460 |       13.430
      12.322 |        4.498 |       16.820
      15.005 |        4.454 |       19.460
       1.304 |        4.517 |        5.821
       1.226 |        4.536 |        5.762
       1.240 |        4.511 |        5.751
       1.199 |        4.538 |        5.738
       1.238 |        4.548 |        5.786
       1.294 |        4.502 |        5.796
       1.178 |        4.558 |        5.736
       1.241 |        4.591 |        5.831
       4.283 |        4.471 |        8.754
       8.922 |        4.451 |       13.372
       4.880 |        4.487 |        9.366
       5.279 |        4.456 |        9.735
       1.273 |        4.534 |        5.808
       1.223 |        4.485 |        5.708
       1.180 |        4.568 |        5.748
       4.405 |        4.531 |        8.935
       2.469 |        4.503 |        6.972
       1.176 |        4.590 |        5.766
       1.192 |        4.533 |        5.725
       1.186 |        4.533 |        5.719
       1.245 |        4.542 |        5.787
       3.901 |        4.496 |        8.397
       1.239 |        4.541 |        5.780
       5.547 |        4.503 |       10.050
       1.236 |        4.518 |        5.754
       1.251 |        4.524 |        5.775
       1.258 |        4.526 |        5.783
       1.217 |        4.543 |        5.760
       1.242 |        4.543 |        5.785
       1.239 |        4.497 |        5.736
       1.272 |        4.508 |        5.780
       1.201 |        4.557 |        5.758
       3.375 |        4.506 |        7.881
       6.989 |        4.424 |       11.413
       6.986 |        4.387 |       11.373
       7.345 |        4.538 |       11.883
       1.501 |        4.413 |        5.914
       1.221 |        4.500 |        5.721
       1.428 |        4.471 |        5.899
       1.219 |        4.530 |        5.749
       2.313 |        4.454 |        6.768
       1.245 |        4.500 |        5.746
       5.533 |        4.523 |       10.056
       4.619 |        4.471 |        9.090
       4.923 |        4.479 |        9.402
       3.738 |        4.485 |        8.224
       7.658 |        4.434 |       12.092
      11.756 |        4.434 |       16.189
       1.177 |        4.562 |        5.740
       1.235 |        4.490 |        5.725
       1.195 |        4.554 |        5.750
       1.242 |        4.504 |        5.746
       1.223 |        4.549 |        5.773
       1.195 |        4.495 |        5.689
       1.204 |        4.553 |        5.757
       5.411 |        4.570 |        9.981
       2.463 |        4.519 |        6.982
       1.247 |        4.542 |        5.788
       1.291 |        4.505 |        5.796
       1.208 |        4.526 |        5.735
       1.558 |        4.469 |        6.027
       1.232 |        4.445 |        5.677
       1.209 |        4.507 |        5.717
       3.999 |        4.451 |        8.450
       1.234 |        4.516 |        5.750
       1.228 |        4.805 |        6.033
       1.201 |        4.495 |        5.695
       1.149 |        4.516 |        5.665
       1.203 |        4.492 |        5.695
       5.177 |        4.447 |        9.624
       1.205 |        4.430 |        5.636
       1.222 |        4.541 |        5.762
       1.216 |        4.507 |        5.723
       2.793 |        4.463 |        7.256
       1.227 |        4.452 |        5.679
       1.191 |        4.489 |        5.680
       2.187 |        4.482 |        6.669
       4.181 |        4.447 |        8.628
       1.210 |        4.547 |        5.757
       5.225 |        4.463 |        9.688
       9.453 |        4.495 |       13.948
      13.954 |        4.435 |       18.389
      17.819 |        4.465 |       22.284
      11.829 |        4.500 |       16.328
      15.133 |        4.399 |       19.532
      11.396 |        4.479 |       15.875
       3.670 |        4.424 |        8.094
       1.235 |        4.482 |        5.717
       1.240 |        4.518 |        5.758
       1.219 |        4.543 |        5.762
       1.237 |        4.578 |        5.814
       1.243 |        4.553 |        5.797
       1.277 |        4.544 |        5.821
       2.790 |        4.507 |        7.297
       3.807 |        4.965 |        8.772
       3.387 |        4.817 |        8.204
       1.179 |        4.545 |        5.724
       3.730 |        4.466 |        8.196
       1.208 |        4.524 |        5.731
       1.188 |        4.562 |        5.750
       1.179 |        4.502 |        5.681
       1.234 |        4.546 |        5.780
       4.890 |        4.471 |        9.360
       1.190 |        4.590 |        5.780
       1.546 |        4.498 |        6.045
       6.143 |        4.517 |       10.660
       3.535 |        4.453 |        7.988
       8.036 |        4.470 |       12.506
       1.252 |        4.514 |        5.766
       1.229 |        4.546 |        5.775
       4.213 |        4.486 |        8.699
       4.225 |        4.515 |        8.739
       3.557 |        4.420 |        7.977
       6.258 |        4.467 |       10.725
       8.249 |        4.437 |       12.686
       7.151 |        4.429 |       11.580
       1.222 |        4.534 |        5.756
       1.389 |        4.534 |        5.923
       5.929 |        4.675 |       10.604
       8.226 |        4.797 |       13.022
      10.261 |        4.737 |       14.997
      10.120 |        4.682 |       14.802
      11.850 |        4.502 |       16.353
       1.241 |        4.589 |        5.830
       4.104 |        4.499 |        8.604
       1.244 |        4.545 |        5.788
       1.210 |        4.470 |        5.680
       1.179 |        4.605 |        5.784
       2.727 |        4.531 |        7.257
       3.796 |        4.511 |        8.307
       4.221 |        4.423 |        8.644
       1.168 |        4.564 |        5.732
       1.162 |        4.569 |        5.731
       5.178 |        4.442 |        9.619
       8.446 |        4.568 |       13.014
       1.170 |        4.505 |        5.675
       1.236 |        4.555 |        5.791
       4.398 |        4.444 |        8.842
       1.256 |        4.495 |        5.751
       1.236 |        4.555 |        5.791
       1.223 |        4.554 |        5.776
       3.502 |        4.500 |        8.002
       1.222 |        4.543 |        5.765
       1.748 |        4.714 |        6.463
       1.247 |        4.565 |        5.811
       1.230 |        4.573 |        5.803
       1.337 |        4.496 |        5.833
       1.240 |        4.509 |        5.749
       1.247 |        4.517 |        5.764
       1.419 |        4.551 |        5.969
       1.229 |        4.542 |        5.772
       1.236 |        4.535 |        5.771
       1.222 |        4.529 |        5.751
       1.228 |        4.562 |        5.789
       2.697 |        4.489 |        7.185
       1.241 |        4.483 |        5.724
       1.255 |        4.534 |        5.789
       1.224 |        4.539 |        5.763
       1.245 |        4.553 |        5.797
       1.152 |        4.557 |        5.710
       1.236 |        4.515 |        5.751
       2.550 |        4.482 |        7.032
       1.261 |        4.556 |        5.816
       2.452 |        4.486 |        6.938
       1.225 |        4.497 |        5.722
       1.206 |        4.529 |        5.735
       1.246 |        4.554 |        5.800
       1.240 |        4.555 |        5.795
       1.247 |        4.876 |        6.123
       4.288 |        4.714 |        9.002
       4.025 |        4.562 |        8.586
       1.222 |        4.545 |        5.767
       1.478 |        4.512 |        5.990
       4.436 |        4.437 |        8.873
       1.237 |        4.535 |        5.772
       2.963 |        4.546 |        7.509
       5.824 |        4.468 |       10.293
       9.958 |        4.432 |       14.390
      12.595 |        4.421 |       17.016
