  QueueTimes | ServiceTimes | SojournTimes
       1.204 |        4.527 |        5.731
       4.922 |        4.485 |        9.407
       1.192 |        4.544 |        5.736
       1.198 |        4.546 |        5.744
       1.202 |        4.529 |        5.731
       1.128 |        4.523 |        5.650
       1.219 |        4.561 |        5.781
       1.173 |        4.589 |        5.762
       5.387 |        4.503 |        9.889
       1.188 |        4.530 |        5.718
       1.195 |        4.515 |        5.709
       1.164 |        4.535 |        5.698
       1.153 |        4.519 |        5.672
       1.162 |        4.547 |        5.709
       1.209 |        4.565 |        5.774
       2.963 |        4.487 |        7.450
       1.139 |        4.523 |        5.662
       1.177 |        4.524 |        5.701
       1.209 |        4.523 |        5.732
       1.205 |        4.498 |        5.704
       1.180 |        4.492 |        5.672
       1.158 |        4.540 |        5.697
       1.166 |        4.490 |        5.656
       1.220 |        4.612 |        5.832
       6.463 |        4.542 |       11.004
       8.443 |        4.414 |       12.857
      11.955 |        4.495 |       16.450
      15.234 |        4.392 |       19.626
      18.424 |        4.471 |       22.896
      19.329 |        4.456 |       23.786
      19.024 |        4.449 |       23.473
      12.826 |        4.420 |       17.247
       1.223 |        4.512 |        5.735
       1.224 |        4.539 |        5.762
       1.186 |        4.532 |        5.718
       1.174 |        4.543 |        5.717
       1.149 |        4.553 |        5.702
       1.125 |        4.528 |        5.654
       1.133 |        4.507 |        5.640
       1.138 |        4.520 |        5.658
       1.140 |        4.496 |        5.636
       1.192 |        4.562 |        5.753
       4.651 |        4.521 |        9.172
       1.863 |        4.445 |        6.308
       1.190 |        4.512 |        5.702
       1.210 |        4.570 |        5.780
       1.231 |        4.560 |        5.791
       3.952 |        4.487 |        8.439
       1.212 |        4.506 |        5.718
       1.209 |        4.509 |        5.718
       1.202 |        4.505 |        5.708
       1.176 |        4.599 |        5.774
       3.329 |        4.478 |        7.807
       7.482 |        4.478 |       11.960
       1.194 |        4.477 |        5.671
       1.167 |        4.593 |        5.760
       1.962 |        4.493 |        6.455
       1.160 |        4.518 |        5.677
       1.202 |        4.520 |        5.722
       1.202 |        4.578 |        5.780
       1.204 |        4.625 |        5.830
       4.698 |        4.543 |        9.241
       7.941 |        4.450 |       12.391
       7.449 |        4.469 |       11.918
       1.186 |        4.587 |        5.772
       1.669 |        4.526 |        6.195
       1.434 |        4.496 |        5.931
       3.916 |        4.555 |        8.471
       2.003 |        4.487 |        6.490
       1.148 |        4.535 |        5.683
       1.498 |        4.504 |        6.002
       4.495 |        4.547 |        9.042
       5.268 |        4.493 |        9.761
       3.700 |        4.474 |        8.173
       1.171 |        4.478 |        5.649
       3.163 |        4.677 |        7.840
       2.993 |        4.516 |        7.510
       1.184 |        4.567 |        5.752
       2.082 |        4.528 |        6.610
       3.063 |        4.435 |        7.498
       1.201 |        4.512 |        5.713
       1.198 |        4.558 |        5.757
       1.223 |        4.539 |        5.762
       1.233 |        4.870 |        6.104
       2.967 |        4.797 |        7.763
       3.017 |        4.512 |        7.529
       6.736 |        4.542 |       11.278
       9.189 |        4.552 |       13.741
      12.565 |        4.439 |       17.005
      11.049 |        4.425 |       15.475
      14.529 |        4.554 |       19.083
      16.354 |        5.471 |       21.826
      21.340 |        4.493 |       25.833
      23.971 |        4.461 |       28.432
      20.480 |        4.483 |       24.963
      16.031 |        4.512 |       20.543
      17.520 |        4.515 |       22.035
      19.109 |        4.487 |       23.596
      16.221 |        4.502 |       20.724
      19.773 |        4.491 |       24.264
      20.913 |        4.479 |       25.391
       8.538 |        4.471 |       13.008
       1.737 |        4.479 |        6.217
       1.158 |        4.532 |        5.690
       2.145 |        4.488 |        6.633
       1.209 |        4.538 |        5.747
       1.171 |        4.541 |        5.712
       1.218 |        4.521 |        5.740
       1.205 |        4.592 |        5.797
       1.197 |        4.519 |        5.716
       1.195 |        4.472 |        5.666
       1.178 |        4.524 |        5.702
       1.182 |        4.534 |        5.715
       1.110 |        4.566 |        5.676
       3.696 |        4.566 |        8.261
       4.817 |        4.489 |        9.307
       8.276 |        4.455 |       12.731
       9.069 |        4.473 |       13.542
       1.161 |        4.530 |        5.692
       1.182 |        4.560 |        5.742
       1.197 |        4.592 |        5.789
       1.434 |        4.517 |        5.950
       1.227 |        4.588 |        5.815
       1.669 |        4.484 |        6.154
       1.196 |        4.511 |        5.707
       1.200 |        4.534 |        5.734
       1.211 |        4.553 |        5.764
       2.313 |        4.509 |        6.823
       1.722 |        4.503 |        6.225
       1.212 |        4.532 |        5.744
       4.812 |        4.468 |        9.280
       1.171 |        4.570 |        5.742
       5.399 |        4.495 |        9.894
       9.336 |        4.496 |       13.831
       9.361 |        4.482 |       13.842
       9.116 |        4.472 |       13.588
       7.479 |        4.408 |       11.887
       9.198 |        4.561 |       13.759
       1.747 |        4.548 |        6.295
       4.244 |        4.540 |        8.785
       2.371 |        4.451 |        6.822
       1.178 |        4.541 |        5.719
       5.477 |        4.567 |       10.045
       8.228 |        4.466 |       12.694
      11.189 |        4.484 |       15.673
       5.561 |        4.462 |       10.023
       1.171 |        4.512 |        5.683
       1.159 |        4.569 |        5.728
       1.910 |        4.557 |        6.467
       1.174 |        4.534 |        5.708
       4.077 |        4.519 |        8.597
       1.180 |        4.524 |        5.704
       1.182 |        4.525 |        5.707
       1.170 |        4.528 |        5.697
       1.127 |        4.541 |        5.668
       1.154 |        4.528 |        5.681
       1.134 |        4.547 |        5.681
       3.213 |        4.480 |        7.693
       1.135 |        4.512 |        5.648
       1.132 |        4.535 |        5.668
       1.901 |        4.505 |        6.406
       1.148 |        4.532 |        5.681
       2.931 |        4.559 |        7.490
       2.034 |        4.470 |        6.504
       1.171 |        4.547 |        5.718
       1.219 |        4.546 |        5.765
       1.211 |        4.583 |        5.793
       4.452 |        4.488 |        8.939
       1.109 |        4.572 |        5.681
       4.906 |        4.496 |        9.402
       1.158 |        4.515 |        5.673
       1.104 |        4.529 |        5.633
       1.160 |        4.615 |        5.774
       1.530 |        4.519 |        6.048
       5.431 |        4.481 |        9.912
       1.141 |        4.538 |        5.679
       1.212 |        4.548 |        5.760
       2.148 |        4.482 |        6.630
       4.341 |        4.467 |        8.808
       4.658 |        4.489 |        9.148
       1.184 |        4.582 |        5.766
       1.228 |        4.521 |        5.749
       1.145 |        4.586 |        5.731
       1.188 |        4.525 |        5.713
       5.600 |        4.500 |       10.100
       5.780 |        4.505 |       10.285
       1.220 |        4.547 |        5.767
       1.252 |        4.595 |        5.847
       5.621 |        4.848 |       10.469
       3.464 |        4.789 |        8.253
       6.596 |        4.757 |       11.353
       8.824 |        4.513 |       13.337
       8.601 |        4.478 |       13.078
      11.051 |        4.520 |       15.571
      14.269 |        4.479 |       18.748
      17.187 |        4.431 |       21.618
      12.513 |        4.467 |       16.980
       1.206 |        4.533 |        5.739
       1.175 |        4.530 |        5.706
       1.181 |        4.536 |        5.717
       4.246 |        4.495 |        8.742
       1.211 |        4.520 |        5.731
       1.176 |        4.478 |        5.654
       1.172 |        4.506 |        5.678
       1.175 |        4.536 |        5.711
       1.219 |        4.547 |        5.766
       1.268 |        4.516 |        5.784
       1.207 |        4.502 |        5.709
       1.164 |        4.515 |        5.679
       1.186 |        4.532 |        5.718
       1.204 |        4.870 |        6.074
       1.170 |        4.573 |        5.743
       1.485 |        4.503 |        5.988
       1.192 |        4.490 |        5.682
       1.192 |        4.559 |        5.751
       3.539 |        4.525 |        8.064
       2.823 |        4.425 |        7.248
       5.915 |        4.451 |       10.366
       1.170 |        4.523 |        5.692
       1.215 |        4.536 |        5.751
       1.186 |        4.550 |        5.736
       1.208 |        4.538 |        5.745
       1.198 |        4.525 |        5.723
       1.218 |        4.550 |        5.768
       1.184 |        4.537 |        5.720
       4.950 |        4.456 |        9.406
       1.186 |        4.537 |        5.723
       1.178 |        4.542 |        5.720
       1.199 |        4.575 |        5.775
       1.331 |        4.485 |        5.815
       1.214 |        4.545 |        5.759
       4.720 |        4.500 |        9.220
       1.470 |        4.566 |        6.036
       1.191 |        4.517 |        5.708
       1.253 |        4.887 |        6.140
       4.694 |        4.822 |        9.516
       4.208 |        4.655 |        8.863
       6.044 |        4.447 |       10.491
       1.196 |        4.559 |        5.755
       5.005 |        4.574 |        9.579
       4.337 |        4.546 |        8.883
       6.654 |        4.489 |       11.143
       7.881 |        4.471 |       12.352
       1.244 |        4.536 |        5.780
       1.181 |        4.547 |        5.728
       1.246 |        4.501 |        5.747
       4.345 |        4.486 |        8.831
       1.192 |        4.575 |        5.766
       3.619 |        4.499 |        8.118
       1.218 |        4.531 |        5.748
       1.159 |        4.581 |        5.741
       4.175 |        4.517 |        8.692
       1.173 |        4.523 |        5.695
       1.140 |        4.525 |        5.665
       1.541 |        4.527 |        6.068
       1.165 |        4.573 |        5.738
       4.850 |        4.521 |        9.370
       8.647 |        4.471 |       13.118
      10.997 |        4.454 |       15.451
       1.154 |        4.565 |        5.719
       2.081 |        4.481 |        6.562
       5.351 |        4.471 |        9.822
       1.201 |        4.503 |        5.704
       1.197 |        4.537 |        5.734
       1.207 |        4.530 |        5.737
       1.225 |        4.594 |        5.820
       5.044 |        4.527 |        9.571
       6.829 |        4.567 |       11.395
       6.768 |        4.489 |       11.257
       9.096 |        4.495 |       13.591
      11.541 |        4.452 |       15.992
      12.865 |        4.470 |       17.336
      13.861 |        4.449 |       18.310
       8.038 |        4.483 |       12.521
       1.204 |        4.564 |        5.767
       1.220 |        4.524 |        5.744
       1.225 |        4.565 |        5.790
       5.598 |        4.536 |       10.133
       6.506 |        4.405 |       10.911
       6.407 |        4.479 |       10.886
      10.455 |        4.522 |       14.976
       8.994 |        4.431 |       13.425
       8.061 |        4.469 |       12.530
      11.117 |        4.471 |       15.588
       8.409 |        4.459 |       12.868
      12.986 |        4.455 |       17.441
       9.094 |        4.545 |       13.639
       1.994 |        4.472 |        6.466
       1.219 |        4.609 |        5.828
       2.146 |        4.559 |        6.705
       1.709 |        4.546 |        6.255
       4.385 |        4.531 |        8.915
       8.738 |        4.485 |       13.222
       7.041 |        4.428 |       11.469
       8.191 |        4.408 |       12.599
       1.176 |        4.557 |        5.733
       4.338 |        4.464 |        8.802
       7.876 |        4.456 |       12.332
       1.215 |        4.552 |        5.767
       2.103 |        4.589 |        6.692
       1.169 |        4.736 |        5.906
       3.810 |        4.963 |        8.772
       1.237 |        4.613 |        5.850
       4.731 |        4.531 |        9.262
       8.170 |        4.458 |       12.628
       2.060 |        4.469 |        6.529
       1.159 |        4.468 |        5.626
       1.227 |        4.503 |        5.729
       1.216 |        4.559 |        5.774
       1.232 |        4.565 |        5.798
       1.199 |        4.538 |        5.737
       1.155 |        4.514 |        5.668
       1.207 |        4.570 |        5.777
       1.207 |        4.477 |        5.684
       1.160 |        4.569 |        5.728
       1.174 |        4.522 |        5.696
       1.237 |        4.551 |        5.788
       1.222 |        4.588 |        5.810
       3.897 |        4.543 |        8.440
       7.956 |        4.505 |       12.461
       9.147 |        4.496 |       13.643
       6.320 |        4.502 |       10.822
       1.263 |        4.556 |        5.819
       1.196 |        4.534 |        5.730
       1.221 |        4.570 |        5.791
       1.213 |        4.742 |        5.955
       1.172 |        4.612 |        5.783
       2.983 |        4.528 |        7.511
       1.194 |        4.527 |        5.721
       1.219 |        4.533 |        5.752
       1.186 |        4.603 |        5.789
       4.956 |        4.494 |        9.449
       1.200 |        4.509 |        5.710
       2.624 |        4.499 |        7.123
       1.241 |        4.478 |        5.719
       1.195 |        4.547 |        5.742
       1.205 |        4.542 |        5.747
       3.449 |        4.512 |        7.961
       1.184 |        4.567 |        5.750
       3.256 |        4.621 |        7.877
       5.524 |        4.470 |        9.994
       7.980 |        4.478 |       12.457
       1.184 |        4.510 |        5.694
       1.191 |        4.548 |        5.739
       1.178 |        4.570 |        5.748
       1.192 |        4.576 |        5.768
       1.538 |        4.499 |        6.036
       3.947 |        4.479 |        8.426
       1.216 |        4.533 |        5.749
       1.184 |        4.583 |        5.767
       3.739 |        4.495 |        8.234
       1.212 |        4.547 |        5.759
       1.545 |        4.500 |        6.045
       1.206 |        4.509 |        5.715
       1.163 |        4.495 |        5.658
       1.166 |        4.521 |        5.687
       1.142 |        4.527 |        5.668
       4.432 |        4.582 |        9.013
       3.656 |        4.459 |        8.115
       7.019 |        4.539 |       11.558
       1.139 |        4.532 |        5.671
       1.131 |        4.588 |        5.719
       2.346 |        4.504 |        6.850
       1.221 |        4.536 |        5.757
       1.198 |        4.543 |        5.740
       3.013 |        4.490 |        7.503
       1.174 |        4.561 |        5.735
       1.607 |        4.512 |        6.119
       1.142 |        4.537 |        5.679
       1.189 |        4.538 |        5.727
       1.186 |        4.484 |        5.670
       3.386 |        4.506 |        7.892
       1.177 |        4.549 |        5.726
       1.659 |        4.492 |        6.152
       1.200 |        4.493 |        5.693
       1.202 |        4.606 |        5.808
       1.207 |        4.567 |        5.774
       5.640 |        4.432 |       10.072
       1.227 |        4.612 |        5.839
       1.228 |        4.492 |        5.720
       1.226 |        4.552 |        5.778
       2.845 |        4.452 |        7.297
       1.447 |        4.527 |        5.975
       1.190 |        4.578 |        5.768
       5.105 |        4.449 |        9.554
       5.804 |        4.489 |       10.294
       6.967 |        4.448 |       11.414
       7.706 |        4.531 |       12.237
      12.294 |        4.450 |       16.744
       6.814 |        4.437 |       11.250
      11.447 |        4.498 |       15.945
       2.191 |        4.475 |        6.667
       2.295 |        4.472 |        6.767
       1.157 |        4.575 |        5.732
       3.245 |        4.538 |        7.784
       7.466 |        4.691 |       12.157
       7.243 |        4.704 |       11.946
       1.167 |        4.567 |        5.734
       1.192 |        4.587 |        5.780
       2.657 |        4.491 |        7.148
       1.193 |        4.474 |        5.667
       1.206 |        4.530 |        5.736
       1.206 |        4.551 |        5.757
       3.939 |        4.470 |        8.408
       6.318 |        4.480 |       10.799
       1.234 |        4.598 |        5.832
       3.447 |        4.494 |        7.941
       6.558 |        4.557 |       11.115
       4.850 |        4.473 |        9.324
       5.412 |        4.445 |        9.857
       1.197 |        4.506 |        5.703
       1.190 |        4.548 |        5.739
       1.184 |        5.180 |        6.364
       1.215 |        4.538 |        5.752
       1.139 |        4.562 |        5.702
       4.095 |        4.502 |        8.597
       6.183 |        4.478 |       10.660
       7.008 |        4.468 |       11.477
       1.199 |        4.505 |        5.704
       1.211 |        4.537 |        5.748
       1.171 |        4.551 |        5.722
       1.181 |        4.536 |        5.717
       4.065 |        4.458 |        8.523
       1.181 |        4.598 |        5.779
       4.734 |        4.541 |        9.275
       5.766 |        4.465 |       10.232
       8.754 |        4.458 |       13.212
       1.235 |        4.573 |        5.808
       3.128 |        4.510 |        7.638
       3.170 |        4.456 |        7.627
       1.214 |        4.573 |        5.787
       3.106 |        4.524 |        7.630
       1.233 |        4.556 |        5.789
       3.409 |        4.533 |        7.942
       4.663 |        4.482 |        9.145
       1.180 |        4.548 |        5.728
       1.193 |        4.521 |        5.714
       1.223 |        4.533 |        5.757
       1.243 |        4.589 |        5.832
       2.393 |        4.579 |        6.971
       1.192 |        4.555 |        5.746
       1.241 |        4.516 |        5.757
       3.754 |        4.436 |        8.190
       1.225 |        4.515 |        5.741
       1.229 |        4.525 |        5.754
       1.222 |        4.567 |        5.789
       3.312 |        4.492 |        7.804
       1.164 |        4.562 |        5.725
       1.369 |        4.477 |        5.846
       5.422 |        4.445 |        9.866
       7.018 |        4.485 |       11.503
       1.236 |        4.514 |        5.750
       1.225 |        4.496 |        5.722
       1.191 |        5.799 |        6.990
       5.474 |        4.656 |       10.130
       6.638 |        4.486 |       11.124
       1.156 |        4.551 |        5.707
       1.204 |        4.533 |        5.737
       4.975 |        4.493 |        9.468
       1.194 |        4.514 |        5.708
       1.241 |        4.528 |        5.769
       1.147 |        4.549 |        5.696
       1.142 |        4.564 |        5.706
       2.573 |        4.494 |        7.067
       1.142 |        4.551 |        5.693
       5.195 |        4.520 |        9.715
       3.633 |        4.499 |        8.132
       3.280 |        4.513 |        7.793
       7.837 |        4.510 |       12.347
       6.877 |        4.457 |       11.335
       7.191 |        4.469 |       11.659
       1.122 |        4.462 |        5.584
       1.163 |        4.548 |        5.711
       2.809 |        4.523 |        7.332
       3.823 |        4.474 |        8.297
       1.165 |        4.517 |        5.682
       1.178 |        4.523 |        5.701
       1.195 |        4.575 |        5.770
       5.751 |        4.476 |       10.227
       7.049 |        4.505 |       11.554
       4.139 |        4.467 |        8.607
       4.306 |        4.541 |        8.847
       2.114 |        4.454 |        6.568
       1.185 |        4.499 |        5.683
       5.059 |        4.466 |        9.525
       1.282 |        4.569 |        5.851
       2.751 |        4.494 |        7.246
       1.208 |        4.531 |        5.739
       1.275 |        4.637 |        5.913
       4.037 |        4.499 |        8.536
       7.061 |        4.469 |       11.530
      11.343 |        4.472 |       15.815
       9.795 |        4.505 |       14.300
      10.183 |        4.507 |       14.690
      13.836 |        4.509 |       18.344
      11.430 |        4.543 |       15.974
       6.627 |        4.545 |       11.172
       6.864 |        4.474 |       11.338
       9.866 |        4.502 |       14.368
      11.380 |        4.491 |       15.872
      14.243 |        4.453 |       18.697
      18.095 |        4.473 |       22.568
      20.043 |        4.433 |       24.476
       1.200 |        4.621 |        5.821
       1.167 |        4.620 |        5.787
       5.675 |        4.529 |       10.204
       1.219 |        4.520 |        5.740
       5.185 |        4.495 |        9.680
       1.205 |        4.556 |        5.761
       3.446 |        4.502 |        7.948
       4.244 |        4.486 |        8.730
       1.433 |        4.482 |        5.915
       1.179 |        4.513 |        5.692
       1.152 |        4.571 |        5.723
       4.638 |        4.555 |        9.193
       2.529 |        4.472 |        7.001
       1.268 |        4.492 |        5.759
       3.999 |        4.520 |        8.519
       8.576 |        4.474 |       13.050
       1.170 |        4.473 |        5.643
       1.215 |        4.559 |        5.773
       1.173 |        4.465 |        5.637
       1.179 |        4.510 |        5.689
       1.162 |        4.571 |        5.733
       1.283 |        4.524 |        5.806
       5.487 |        4.475 |        9.963
       3.293 |        4.485 |        7.778
       1.193 |        4.584 |        5.777
       1.127 |        4.542 |        5.668
       3.470 |        4.437 |        7.907
       5.781 |        4.495 |       10.276
       4.654 |        4.481 |        9.135
       1.187 |        4.541 |        5.728
       4.738 |        4.497 |        9.235
       1.184 |        4.496 |        5.680
       1.181 |        4.533 |        5.714
       1.207 |        4.559 |        5.766
       4.287 |        4.475 |        8.762
       1.204 |        4.526 |        5.730
       1.189 |        4.530 |        5.719
       1.191 |        4.573 |        5.765
       5.017 |        4.505 |        9.522
       1.381 |        4.596 |        5.977
       1.193 |        4.536 |        5.728
       2.685 |        4.544 |        7.229
       6.443 |        4.473 |       10.916
       1.202 |        4.485 |        5.687
       1.189 |        4.538 |        5.727
       1.137 |        4.566 |        5.703
       5.668 |        4.469 |       10.136
       1.246 |        5.013 |        6.259
       6.068 |        4.813 |       10.881
       1.239 |        4.716 |        5.955
       2.411 |        4.453 |        6.864
       1.197 |        4.500 |        5.697
       1.211 |        4.536 |        5.747
       1.205 |        4.531 |        5.736
       3.003 |        4.537 |        7.540
       1.215 |        5.074 |        6.289
       1.222 |        4.635 |        5.857
       6.015 |        4.494 |       10.509
       1.195 |        4.566 |        5.761
       1.199 |        4.529 |        5.728
       1.668 |        4.513 |        6.180
       1.313 |        4.489 |        5.802
       1.235 |        4.493 |        5.728
       1.174 |        4.506 |        5.681
       1.181 |        4.501 |        5.682
       2.267 |        4.474 |        6.740
       1.189 |        4.518 |        5.707
       4.719 |        4.515 |        9.235
       1.118 |        4.511 |        5.629
       2.100 |        4.536 |        6.636
       6.475 |        4.551 |       11.026
       6.470 |        4.452 |       10.922
       1.158 |        4.567 |        5.725
       1.670 |        4.502 |        6.172
       1.226 |        4.455 |        5.680
       1.199 |        4.525 |        5.725
       1.209 |        4.531 |        5.739
       4.863 |        4.538 |        9.400
       2.097 |        4.469 |        6.566
       1.151 |        5.140 |        6.292
       4.657 |        4.849 |        9.505
       6.753 |        4.490 |       11.243
       6.541 |        4.463 |       11.005
       1.158 |        4.520 |        5.677
       5.803 |        4.491 |       10.294
       1.135 |        4.531 |        5.666
       1.865 |        4.536 |        6.402
       1.747 |        4.509 |        6.256
       1.198 |        4.454 |        5.652
       1.191 |        4.530 |        5.720
       4.763 |        4.559 |        9.322
       1.165 |        4.533 |        5.698
       1.249 |        4.523 |        5.771
       2.838 |        4.527 |        7.365
       5.194 |        4.485 |        9.679
       3.311 |        4.468 |        7.780
       1.218 |        4.455 |        5.672
       1.198 |        4.514 |        5.712
       5.757 |        4.508 |       10.265
       1.204 |        4.512 |        5.716
       1.939 |        4.509 |        6.448
       3.825 |        4.499 |        8.324
       1.147 |        4.523 |        5.670
       1.159 |        4.495 |        5.654
       1.133 |        4.558 |        5.691
       1.138 |        4.667 |        5.805
       5.335 |        4.746 |       10.081
       1.157 |        4.625 |        5.782
       1.097 |        4.611 |        5.709
       5.376 |        4.499 |        9.874
       9.274 |        4.492 |       13.766
       1.150 |        4.493 |        5.643
       5.251 |        4.530 |        9.782
       1.191 |        4.507 |        5.698
       1.166 |        4.505 |        5.671
       1.091 |        4.499 |        5.590
       1.141 |        4.492 |        5.633
       1.167 |        4.536 |        5.703
       5.839 |        4.496 |       10.335
       1.150 |        4.468 |        5.618
       1.185 |        4.525 |        5.710
       4.466 |        4.479 |        8.945
       1.118 |        4.505 |        5.623
       1.088 |        4.517 |        5.605
       3.812 |        4.464 |        8.277
       1.151 |        4.499 |        5.650
       1.134 |        4.538 |        5.672
       1.160 |        4.537 |        5.697
       4.589 |        4.513 |        9.102
       8.438 |        4.442 |       12.880
       1.124 |        4.537 |        5.661
       1.179 |        4.482 |        5.661
       1.167 |        4.535 |        5.701
       1.303 |        4.478 |        5.781
       1.199 |        4.535 |        5.734
       2.845 |        4.490 |        7.336
       1.184 |        4.595 |        5.779
       4.609 |        4.497 |        9.107
       1.190 |        4.517 |        5.707
       1.183 |        4.528 |        5.711
       1.193 |        4.567 |        5.760
       2.434 |        4.491 |        6.926
       6.439 |        4.481 |       10.920
       1.249 |        4.601 |        5.850
       4.834 |        4.479 |        9.313
       7.841 |        4.582 |       12.423
       4.803 |        4.466 |        9.269
       1.184 |        4.529 |        5.713
       4.277 |        4.491 |        8.768
       1.191 |        4.550 |        5.741
       1.195 |        4.534 |        5.729
       5.812 |        4.489 |       10.302
       4.497 |        4.469 |        8.966
       1.189 |        4.501 |        5.690
       1.175 |        4.884 |        6.059
       1.658 |        5.102 |        6.759
       1.187 |        4.558 |        5.745
       1.206 |        4.540 |        5.746
       2.277 |        4.473 |        6.750
       2.639 |        4.454 |        7.094
       1.222 |        4.492 |        5.714
       1.177 |        4.488 |        5.665
       1.175 |        4.519 |        5.694
       1.193 |        4.533 |        5.726
       1.212 |        4.522 |        5.734
       1.190 |        4.539 |        5.729
       4.989 |        4.505 |        9.494
       6.066 |        4.448 |       10.514
       1.188 |        4.521 |        5.710
       1.215 |        4.561 |        5.776
       3.361 |        4.492 |        7.854
       1.194 |        4.588 |        5.781
       1.207 |        4.537 |        5.744
       2.330 |        4.536 |        6.867
       4.622 |        4.497 |        9.119
       8.116 |        4.466 |       12.582
       7.945 |        4.523 |       12.468
      12.491 |        4.456 |       16.947
      10.657 |        4.461 |       15.118
      12.720 |        4.433 |       17.154
       6.109 |        4.426 |       10.536
       1.190 |        4.593 |        5.784
       3.965 |        4.525 |        8.490
       1.154 |        4.512 |        5.666
       1.207 |        4.512 |        5.719
       1.139 |        4.585 |        5.724
       1.126 |        4.521 |        5.647
       5.205 |        4.535 |        9.740
       7.922 |        4.490 |       12.412
       2.344 |        4.479 |        6.823
       1.177 |        4.524 |        5.701
       2.099 |        4.524 |        6.623
       2.246 |        4.517 |        6.764
       3.571 |        4.516 |        8.087
       2.709 |        4.455 |        7.164
       1.205 |        4.518 |        5.723
       1.148 |        4.559 |        5.707
       4.340 |        4.526 |        8.866
       2.701 |        4.536 |        7.237
       1.301 |        4.652 |        5.953
       1.181 |        4.553 |        5.734
       1.221 |        4.607 |        5.828
       2.152 |        4.783 |        6.935
       1.222 |        4.750 |        5.972
       2.805 |        4.482 |        7.287
       1.225 |        4.508 |        5.733
       1.174 |        4.565 |        5.739
       1.195 |        4.567 |        5.763
       1.165 |        4.548 |        5.713
       1.211 |        4.579 |        5.789
       5.750 |        4.509 |       10.259
       8.679 |        4.552 |       13.231
       4.547 |        4.466 |        9.013
       6.384 |        4.462 |       10.846
       1.174 |        4.582 |        5.756
       4.068 |        4.548 |        8.616
       4.642 |        4.464 |        9.106
       7.922 |        4.514 |       12.436
       2.323 |        4.522 |        6.846
       2.887 |        4.456 |        7.342
       7.487 |        4.437 |       11.924
       6.117 |        4.451 |       10.569
       1.550 |        4.482 |        6.032
       1.166 |        4.507 |        5.674
       1.171 |        4.522 |        5.693
       1.211 |        4.577 |        5.788
       1.188 |        4.590 |        5.778
       2.606 |        4.501 |        7.107
       5.989 |        4.496 |       10.485
       1.312 |        4.565 |        5.877
       1.186 |        4.518 |        5.705
       1.222 |        4.527 |        5.749
       1.192 |        4.553 |        5.745
       1.187 |        4.526 |        5.713
       1.963 |        4.516 |        6.478
       1.211 |        4.546 |        5.756
       1.821 |        4.571 |        6.392
       4.827 |        4.477 |        9.305
       6.126 |        4.472 |       10.598
       1.195 |        4.538 |        5.733
       1.123 |        4.561 |        5.684
       1.155 |        4.518 |        5.673
       1.183 |        4.520 |        5.703
       1.232 |        4.496 |        5.727
       1.223 |        4.544 |        5.767
       1.186 |        4.569 |        5.756
       1.201 |        4.531 |        5.733
       1.204 |        4.493 |        5.697
       1.182 |        4.499 |        5.681
       5.518 |        4.488 |       10.006
       1.316 |        4.535 |        5.851
       1.179 |        4.557 |        5.736
       1.649 |        4.434 |        6.084
       5.705 |        4.488 |       10.193
       1.191 |        4.526 |        5.718
       1.165 |        4.556 |        5.721
       3.562 |        4.494 |        8.056
       1.192 |        4.527 |        5.719
       3.139 |        4.493 |        7.632
       1.162 |        4.539 |        5.701
       1.228 |        4.546 |        5.774
       1.184 |        4.555 |        5.740
       5.731 |        4.555 |       10.285
       1.669 |        4.522 |        6.191
       1.208 |        4.600 |        5.808
       3.837 |        4.478 |        8.314
       1.193 |        4.519 |        5.712
       5.076 |        4.466 |        9.542
       1.205 |        4.586 |        5.791
       4.816 |        4.493 |        9.309
       1.203 |        5.024 |        6.227
       1.163 |        4.569 |        5.733
       4.192 |        4.490 |        8.682
       1.161 |        4.533 |        5.693
       1.343 |        4.525 |        5.868
       1.208 |        4.612 |        5.820
       1.157 |        4.579 |        5.736
       4.765 |        4.521 |        9.286
       1.166 |        4.497 |        5.663
       1.107 |        4.570 |        5.677
       3.824 |        4.512 |        8.336
       5.413 |        4.484 |        9.897
       5.268 |        4.472 |        9.740
       3.144 |        4.480 |        7.624
       1.121 |        4.583 |        5.704
       4.845 |        4.493 |        9.338
       8.378 |        4.484 |       12.861
      11.756 |        4.499 |       16.255
      13.120 |        4.498 |       17.618
       1.365 |        4.512 |        5.877
       2.039 |        4.446 |        6.485
       1.173 |        4.532 |        5.705
       3.703 |        4.486 |        8.189
       1.206 |        4.508 |        5.714
       1.142 |        4.564 |        5.707
       4.981 |        4.481 |        9.462
       9.387 |        4.489 |       13.875
       1.213 |        4.496 |        5.709
       1.201 |        4.664 |        5.864
       1.195 |        4.796 |        5.991
       1.236 |        4.567 |        5.803
       5.920 |        4.503 |       10.423
       8.052 |        4.504 |       12.556
       3.945 |        4.450 |        8.394
       1.213 |        4.543 |        5.756
       1.188 |        4.550 |        5.738
       1.217 |        4.502 |        5.719
       1.222 |        4.561 |        5.783
       1.176 |        4.600 |        5.776
       3.614 |        4.501 |        8.115
       7.318 |        4.468 |       11.787
      11.254 |        4.439 |       15.693
       1.189 |        4.566 |        5.755
       4.814 |        4.501 |        9.315
       6.880 |        4.569 |       11.449
       5.269 |        4.462 |        9.731
       1.229 |        4.540 |        5.770
       1.219 |        4.629 |        5.848
       5.265 |        5.414 |       10.679
