  QueueTimes | ServiceTimes | SojournTimes
       0.783 |        1.919 |        2.701
       0.779 |        1.860 |        2.639
       0.960 |        1.069 |        2.029
       0.744 |        0.950 |        1.694
       0.870 |        2.262 |        3.132
       0.842 |        2.394 |        3.236
       0.807 |        2.788 |        3.595
       0.764 |        0.902 |        1.666
       0.792 |        1.737 |        2.529
       0.969 |        2.876 |        3.844
       0.675 |        0.630 |        1.305
       0.792 |        1.634 |        2.426
       0.906 |        2.653 |        3.559
       0.737 |        0.643 |        1.380
       0.884 |        1.741 |        2.625
       0.766 |        1.050 |        1.816
       0.967 |        1.549 |        2.516
       0.934 |        4.912 |        5.846
       0.882 |        1.103 |        1.985
       0.874 |        2.253 |        3.127
       1.279 |       34.280 |       35.559
      33.017 |        1.388 |       34.405
      32.852 |        1.637 |       34.489
      27.382 |        0.645 |       28.028
      28.167 |        0.854 |       29.021
      28.370 |        2.448 |       30.818
      20.423 |        0.584 |       21.007
      33.652 |        3.359 |       37.011
      20.801 |        1.953 |       22.754
      14.841 |        1.995 |       16.836
       7.720 |        2.364 |       10.083
       7.586 |        0.779 |        8.365
       6.012 |        1.470 |        7.482
       7.662 |        3.711 |       11.373
      14.441 |        5.968 |       20.409
       5.796 |        1.791 |        7.588
       3.804 |        0.982 |        4.786
      15.991 |        8.843 |       24.834
       3.202 |        1.044 |        4.247
       0.950 |        1.261 |        2.211
       0.705 |        0.785 |        1.490
       1.172 |        1.664 |        2.836
       0.834 |        0.900 |        1.734
       0.818 |        1.309 |        2.127
       0.792 |        2.199 |        2.992
       1.775 |        1.952 |        3.727
       1.871 |        1.048 |        2.919
       0.819 |        2.497 |        3.316
       2.191 |        1.675 |        3.866
       1.958 |        1.348 |        3.306
       2.434 |        1.093 |        3.526
       0.754 |        4.857 |        5.611
       0.702 |        3.287 |        3.988
       1.000 |        1.490 |        2.490
       1.132 |        4.216 |        5.347
       0.986 |        1.379 |        2.364
       1.060 |        1.100 |        2.160
       0.957 |        1.886 |        2.842
       0.886 |        3.330 |        4.216
       0.893 |        1.006 |        1.899
       0.974 |        1.199 |        2.173
       1.583 |        0.680 |        2.263
       1.031 |        3.168 |        4.199
       0.752 |        4.112 |        4.865
       1.099 |        2.450 |        3.549
       1.259 |        3.003 |        4.262
       0.840 |        3.969 |        4.808
       0.979 |        3.242 |        4.221
       1.222 |        4.349 |        5.571
       1.238 |        0.987 |        2.226
       0.922 |        2.053 |        2.975
       0.850 |        3.672 |        4.522
       1.179 |        1.725 |        2.904
       0.873 |        4.494 |        5.366
       0.879 |        1.604 |        2.482
       1.019 |        0.789 |        1.808
       1.181 |        0.895 |        2.076
       0.853 |        1.310 |        2.163
       1.543 |        1.488 |        3.030
       0.828 |        0.802 |        1.630
       0.864 |        2.600 |        3.464
       0.843 |        2.179 |        3.021
       0.884 |        1.070 |        1.954
       0.946 |        3.969 |        4.915
       1.087 |        2.622 |        3.709
       0.971 |        1.025 |        1.996
       1.163 |        2.549 |        3.712
       1.878 |        1.299 |        3.178
       1.582 |        3.173 |        4.754
       0.915 |        0.597 |        1.512
       0.782 |        1.119 |        1.902
       1.101 |        4.395 |        5.496
       1.080 |        1.780 |        2.860
       0.882 |        0.712 |        1.594
       0.848 |        0.743 |        1.591
       0.807 |        4.174 |        4.981
       2.141 |        1.353 |        3.494
       0.916 |        5.241 |        6.158
       0.822 |        3.405 |        4.226
       1.071 |        1.409 |        2.480
       1.119 |        3.414 |        4.533
       1.190 |        1.189 |        2.379
       1.415 |        1.058 |        2.472
       1.212 |        1.002 |        2.215
       0.892 |        4.842 |        5.734
       0.942 |        0.840 |        1.782
       2.044 |        3.899 |        5.943
       1.697 |        0.758 |        2.455
       1.540 |        3.561 |        5.101
       1.979 |        7.582 |        9.560
       3.068 |        0.844 |        3.912
       1.279 |        6.582 |        7.862
       1.044 |        7.761 |        8.806
       1.043 |        6.023 |        7.066
       2.598 |        2.410 |        5.008
       1.517 |        2.415 |        3.932
       1.034 |        2.060 |        3.094
       2.160 |        1.202 |        3.361
       1.336 |        8.646 |        9.982
       1.397 |        4.413 |        5.810
       0.973 |        1.158 |        2.131
       3.320 |        3.583 |        6.902
       0.879 |        3.416 |        4.294
       2.508 |        2.001 |        4.509
       0.734 |        0.698 |        1.432
       0.835 |        1.129 |        1.965
       0.825 |        2.157 |        2.981
       0.823 |        1.639 |        2.462
       0.856 |        0.685 |        1.541
       0.815 |        0.748 |        1.563
       0.691 |        0.749 |        1.441
       1.043 |        0.940 |        1.983
       1.055 |        1.198 |        2.253
       0.909 |        3.146 |        4.055
       1.074 |        3.056 |        4.130
       1.052 |        1.162 |        2.214
       0.863 |        0.821 |        1.685
       0.976 |        1.048 |        2.023
       0.862 |        0.996 |        1.858
       1.134 |        0.945 |        2.079
       0.879 |        3.274 |        4.153
       0.933 |        1.315 |        2.248
       0.784 |        0.783 |        1.567
       0.891 |        2.502 |        3.392
       1.827 |        2.011 |        3.838
       0.941 |        0.448 |        1.389
       1.136 |        0.991 |        2.128
       1.184 |        0.959 |        2.142
       0.763 |        3.986 |        4.749
       0.950 |        4.893 |        5.843
       0.729 |        0.745 |        1.473
       0.827 |        1.278 |        2.105
       1.118 |        1.065 |        2.183
       0.817 |        0.812 |        1.630
       0.847 |        3.134 |        3.982
       0.884 |        0.615 |        1.499
       0.861 |        2.859 |        3.721
       0.775 |        1.185 |        1.961
       0.812 |        4.848 |        5.660
       1.197 |        2.054 |        3.251
       0.909 |        4.269 |        5.178
       0.878 |        3.080 |        3.958
       0.962 |        1.561 |        2.523
       1.465 |        1.577 |        3.042
       1.118 |        1.251 |        2.369
       0.808 |        3.699 |        4.507
       0.771 |        2.707 |        3.477
       0.754 |        1.764 |        2.518
       1.114 |        0.697 |        1.811
       0.779 |        2.101 |        2.881
       1.018 |        1.181 |        2.199
       0.830 |        0.792 |        1.622
       1.991 |        4.059 |        6.051
       0.782 |        1.336 |        2.118
       0.812 |        1.366 |        2.178
       1.299 |        2.679 |        3.978
       0.967 |        2.371 |        3.338
       0.762 |        1.123 |        1.885
       1.175 |        0.831 |        2.007
       0.645 |        0.973 |        1.617
       0.800 |        0.928 |        1.728
       1.079 |        2.169 |        3.249
       0.766 |        1.029 |        1.795
       0.770 |        3.867 |        4.636
       1.269 |        0.939 |        2.209
       1.020 |        2.144 |        3.164
       0.956 |        1.939 |        2.895
       0.845 |        2.175 |        3.020
       0.821 |        1.294 |        2.115
       0.999 |        1.352 |        2.351
       0.790 |        0.674 |        1.464
       1.109 |        0.890 |        1.998
       0.828 |        1.083 |        1.911
       0.802 |        1.813 |        2.615
       0.761 |        0.901 |        1.662
       0.780 |        1.283 |        2.063
       0.820 |        1.302 |        2.122
       0.859 |        1.713 |        2.571
       1.023 |        1.914 |        2.938
       0.882 |        0.827 |        1.709
       0.871 |        1.106 |        1.976
       0.833 |        1.552 |        2.384
       0.831 |        0.780 |        1.611
       1.044 |        1.367 |        2.411
       0.864 |        0.803 |        1.667
       0.717 |        1.460 |        2.177
       1.089 |        1.062 |        2.151
       0.783 |        2.070 |        2.852
       0.803 |        0.890 |        1.692
       0.780 |        1.126 |        1.906
       0.856 |        0.595 |        1.450
       0.684 |        0.932 |        1.615
       0.729 |        0.584 |        1.312
       0.838 |        0.808 |        1.646
       0.825 |        0.956 |        1.781
       0.782 |        0.550 |        1.332
       0.993 |        1.014 |        2.006
       1.199 |        2.716 |        3.915
       1.191 |        1.745 |        2.937
       0.741 |        1.229 |        1.971
       1.114 |        0.712 |        1.827
       1.168 |        1.062 |        2.230
       0.776 |        2.247 |        3.023
       0.729 |        0.893 |        1.622
       0.767 |        4.885 |        5.653
       1.021 |        1.866 |        2.887
       2.184 |        1.003 |        3.187
       1.775 |        2.123 |        3.899
       2.887 |        1.483 |        4.370
       1.699 |        1.875 |        3.574
       1.954 |        2.504 |        4.458
       0.859 |        1.262 |        2.121
       0.836 |        0.954 |        1.790
       0.834 |        2.612 |        3.447
       1.535 |        5.083 |        6.617
       0.839 |        1.448 |        2.287
       1.518 |        1.396 |        2.914
       0.868 |        3.202 |        4.070
       3.816 |        1.295 |        5.110
       3.349 |        3.287 |        6.636
       4.875 |        2.576 |        7.451
       5.356 |        1.529 |        6.885
       6.656 |        0.878 |        7.534
       6.333 |        1.402 |        7.735
       3.605 |        0.829 |        4.434
       1.547 |        1.151 |        2.698
       3.157 |        3.034 |        6.191
       0.835 |        2.132 |        2.967
       0.867 |        3.190 |        4.057
       0.899 |        0.822 |        1.721
       0.846 |        0.806 |        1.652
       0.882 |        2.745 |        3.627
       0.882 |        1.054 |        1.937
       0.888 |        1.647 |        2.535
       0.701 |        5.145 |        5.847
       0.864 |        0.841 |        1.705
       0.875 |        2.400 |        3.276
       0.835 |        1.039 |        1.873
       0.799 |        3.813 |        4.612
       0.831 |        0.798 |        1.628
       0.758 |        0.777 |        1.535
       0.829 |        2.932 |        3.761
       0.816 |        2.646 |        3.462
       1.254 |        2.731 |        3.985
       1.010 |        1.845 |        2.854
       1.380 |        2.751 |        4.131
       3.785 |        0.918 |        4.702
       4.409 |        0.867 |        5.276
       0.830 |        0.706 |        1.536
       0.844 |        0.976 |        1.819
       0.820 |        2.482 |        3.302
       0.910 |        2.579 |        3.489
       0.805 |        1.021 |        1.826
       0.803 |        2.601 |        3.403
       0.868 |        1.206 |        2.073
       0.757 |        0.840 |        1.597
       0.748 |        3.205 |        3.953
       0.848 |        1.012 |        1.861
       0.836 |        3.473 |        4.309
       0.831 |        1.200 |        2.031
       0.869 |        0.918 |        1.787
       0.875 |        3.943 |        4.819
       1.029 |        1.371 |        2.401
       1.078 |        1.354 |        2.432
       0.909 |        4.512 |        5.421
       0.838 |        4.756 |        5.594
       0.919 |        0.839 |        1.758
       0.823 |        1.536 |        2.359
       0.942 |        1.367 |        2.310
       0.969 |        4.513 |        5.482
       1.125 |        1.595 |        2.720
       0.834 |        4.830 |        5.664
       0.850 |        1.021 |        1.871
       0.886 |        0.855 |        1.741
       0.795 |        1.174 |        1.968
       0.727 |        2.693 |        3.420
       0.748 |        1.216 |        1.965
       0.806 |        0.985 |        1.792
       0.807 |        0.833 |        1.639
       0.844 |        0.720 |        1.564
       0.786 |        2.385 |        3.171
       0.803 |        0.795 |        1.598
       0.815 |        1.301 |        2.116
       0.804 |        2.187 |        2.991
       0.880 |        4.887 |        5.767
       0.834 |        1.196 |        2.030
       0.899 |        1.109 |        2.009
       0.875 |        4.111 |        4.986
       0.811 |        1.096 |        1.907
       0.736 |        0.840 |        1.576
       0.872 |        1.237 |        2.109
       0.873 |        1.676 |        2.549
       0.809 |        2.488 |        3.297
       0.865 |        1.050 |        1.915
       0.725 |        2.387 |        3.112
       0.808 |        1.212 |        2.020
       0.922 |        2.058 |        2.980
       0.881 |        1.273 |        2.154
       0.880 |        0.938 |        1.818
       0.941 |        1.061 |        2.003
       0.813 |        4.233 |        5.045
       0.915 |        0.926 |        1.841
       0.820 |        2.158 |        2.978
       0.802 |        2.273 |        3.075
       0.905 |        0.886 |        1.791
       0.743 |        0.820 |        1.563
       0.898 |        4.011 |        4.910
       0.725 |        1.219 |        1.944
       0.788 |        0.861 |        1.650
       0.854 |        3.337 |        4.191
       0.714 |        3.341 |        4.055
       0.813 |        2.829 |        3.642
       0.930 |        1.839 |        2.769
       0.699 |        1.270 |        1.969
       0.836 |        4.471 |        5.307
       0.713 |        4.409 |        5.122
       0.774 |        0.720 |        1.494
       0.817 |        1.115 |        1.932
       0.822 |        0.574 |        1.396
       0.823 |        2.221 |        3.044
       0.854 |        2.936 |        3.789
       0.928 |        2.463 |        3.391
       0.900 |        3.172 |        4.073
       0.776 |        1.835 |        2.611
       0.792 |        1.168 |        1.960
       0.861 |        1.061 |        1.923
       0.961 |        1.789 |        2.750
       0.798 |        2.403 |        3.201
       0.867 |        1.791 |        2.657
       0.770 |        0.784 |        1.554
       0.720 |        1.314 |        2.034
       0.897 |        0.615 |        1.513
       0.843 |        1.184 |        2.027
       0.934 |        1.788 |        2.721
       1.675 |        1.036 |        2.712
       1.499 |        2.273 |        3.771
       0.728 |        4.589 |        5.317
       0.849 |        0.800 |        1.650
       1.576 |        3.683 |        5.259
       0.773 |        1.747 |        2.519
       0.732 |        0.940 |        1.673
       0.842 |        3.751 |        4.593
       0.840 |        4.813 |        5.653
       0.816 |        4.635 |        5.451
       0.847 |        1.206 |        2.053
       0.806 |        1.686 |        2.492
       0.840 |        0.938 |        1.779
       1.382 |        1.239 |        2.622
       1.061 |        1.267 |        2.328
       0.772 |        4.323 |        5.094
       0.880 |        1.066 |        1.946
       0.806 |        0.586 |        1.393
       0.708 |        1.260 |        1.968
       0.820 |        2.068 |        2.889
       0.888 |        1.667 |        2.555
       0.696 |        1.599 |        2.294
       1.142 |        3.138 |        4.280
       1.264 |        3.055 |        4.319
       1.058 |        1.912 |        2.970
       1.098 |        0.739 |        1.837
       0.813 |        2.077 |        2.890
       0.915 |        1.835 |        2.750
       0.894 |        1.951 |        2.845
       0.840 |        0.548 |        1.388
       0.868 |        4.452 |        5.320
       0.711 |        4.212 |        4.922
       0.981 |        1.933 |        2.915
       0.773 |        2.791 |        3.564
       0.884 |        0.678 |        1.562
       0.727 |        3.038 |        3.765
       0.827 |        1.202 |        2.029
       0.861 |        4.949 |        5.810
       1.161 |        1.165 |        2.325
       0.887 |        4.499 |        5.386
       1.009 |        1.244 |        2.253
       0.770 |        3.367 |        4.137
       0.947 |        2.051 |        2.998
       0.995 |        4.839 |        5.834
       0.818 |        1.307 |        2.124
       0.787 |        3.592 |        4.379
       1.233 |        1.957 |        3.191
       0.633 |        1.987 |        2.620
       1.457 |        2.241 |        3.698
       0.833 |        2.185 |        3.018
       1.117 |        0.900 |        2.018
       0.916 |        2.462 |        3.377
       0.831 |        0.960 |        1.791
       1.160 |        1.062 |        2.222
       1.043 |        0.996 |        2.039
       0.795 |        2.038 |        2.834
       0.847 |        2.658 |        3.505
       0.832 |        4.523 |        5.355
       0.823 |        0.790 |        1.614
       0.810 |        2.814 |        3.624
       0.791 |        0.819 |        1.610
       1.002 |        1.948 |        2.950
       0.794 |        2.123 |        2.917
       0.871 |        0.936 |        1.807
       1.101 |        1.214 |        2.316
       0.756 |        3.775 |        4.531
       1.105 |        3.887 |        4.992
       0.819 |        2.136 |        2.955
       0.819 |        3.062 |        3.881
       0.997 |        1.167 |        2.165
       0.925 |        1.250 |        2.175
       0.832 |        2.574 |        3.406
       1.033 |        1.032 |        2.065
       0.895 |        5.359 |        6.254
       0.824 |        1.883 |        2.707
       1.491 |        0.863 |        2.355
       0.901 |        2.445 |        3.345
       1.191 |        1.708 |        2.900
       1.144 |        1.332 |        2.477
       0.743 |        3.485 |        4.228
       0.938 |        2.686 |        3.624
       1.001 |        1.208 |        2.209
       0.856 |        0.898 |        1.754
       0.772 |        1.355 |        2.127
       1.089 |        1.176 |        2.264
       0.808 |        1.979 |        2.787
       1.133 |        1.155 |        2.288
       0.898 |        0.779 |        1.677
       0.819 |        5.421 |        6.239
       0.869 |        3.125 |        3.994
       1.105 |        1.086 |        2.191
       0.809 |        3.090 |        3.899
       1.253 |        3.600 |        4.853
       1.812 |        1.479 |        3.291
       0.880 |        1.398 |        2.278
       1.659 |        2.236 |        3.896
       1.037 |        1.235 |        2.272
       0.688 |        4.421 |        5.109
       0.872 |        3.069 |        3.941
       0.871 |        2.176 |        3.047
       1.155 |        0.935 |        2.090
       0.812 |        1.536 |        2.348
       1.290 |        1.711 |        3.001
       1.932 |        1.830 |        3.762
       0.780 |        2.355 |        3.135
       0.888 |        1.507 |        2.396
       0.927 |        0.782 |        1.710
       0.762 |        5.121 |        5.883
       0.713 |        1.643 |        2.357
       0.908 |        0.904 |        1.811
       1.186 |        3.358 |        4.543
       0.842 |        3.224 |        4.067
       0.898 |        0.782 |        1.680
       0.770 |        0.777 |        1.546
       0.850 |        1.370 |        2.221
       1.184 |        0.828 |        2.011
       1.155 |        1.835 |        2.990
       1.160 |        1.049 |        2.209
       0.790 |        2.235 |        3.025
       0.965 |        0.841 |        1.805
       1.713 |        1.041 |        2.754
       1.130 |        3.149 |        4.279
       1.900 |        0.876 |        2.776
       1.172 |        0.851 |        2.024
       1.005 |        1.114 |        2.119
       0.821 |        1.731 |        2.552
       1.112 |        1.064 |        2.175
       1.240 |        1.146 |        2.385
       0.958 |        3.059 |        4.017
       0.851 |        1.383 |        2.234
       0.861 |        2.802 |        3.663
       0.841 |        2.125 |        2.966
       0.845 |        0.786 |        1.631
       0.817 |        4.003 |        4.820
       1.163 |        1.366 |        2.529
       0.933 |        1.459 |        2.392
       1.836 |        1.259 |        3.095
       1.547 |        2.707 |        4.254
       1.226 |        2.365 |        3.591
       2.399 |        4.507 |        6.905
       0.885 |        2.127 |        3.011
       0.787 |        2.892 |        3.679
       0.716 |        3.325 |        4.041
       1.017 |        0.774 |        1.790
       0.794 |        0.852 |        1.646
       0.868 |        2.129 |        2.997
       0.828 |        0.692 |        1.521
       1.813 |        4.057 |        5.871
       2.127 |        3.217 |        5.344
       0.882 |        4.284 |        5.166
       0.809 |        4.829 |        5.638
       0.947 |        1.904 |        2.851
       1.093 |        5.374 |        6.467
       2.726 |        3.091 |        5.817
       3.262 |        2.320 |        5.582
       3.608 |        1.433 |        5.040
       4.751 |        3.512 |        8.263
       1.121 |        1.251 |        2.372
       0.800 |        1.053 |        1.853
       0.797 |        1.796 |        2.593
       0.979 |        0.802 |        1.781
       1.183 |        1.374 |        2.556
       0.804 |        0.833 |        1.637
       0.864 |        1.327 |        2.190
       1.053 |        5.152 |        6.205
       0.869 |        6.092 |        6.960
       1.012 |        1.433 |        2.446
       0.690 |        0.714 |        1.403
       0.749 |        4.099 |        4.848
       0.781 |        4.166 |        4.947
       1.081 |        0.733 |        1.814
       0.901 |        0.709 |        1.610
       0.706 |        2.317 |        3.023
       0.874 |        0.821 |        1.695
       0.758 |        1.031 |        1.790
       1.367 |        3.331 |        4.698
       1.112 |        0.887 |        1.999
       1.002 |        1.112 |        2.114
       0.911 |        1.358 |        2.269
       0.669 |        2.435 |        3.104
       1.093 |        1.255 |        2.348
       1.115 |        4.859 |        5.974
       0.959 |        1.249 |        2.208
       1.143 |        5.835 |        6.977
       0.899 |        3.125 |        4.024
       1.092 |        1.977 |        3.069
       1.459 |        1.351 |        2.809
       0.772 |        1.320 |        2.091
       0.710 |        5.751 |        6.461
       0.938 |        2.194 |        3.131
       1.114 |        1.179 |        2.293
       0.905 |        1.521 |        2.426
       0.858 |        2.602 |        3.460
       0.813 |        4.376 |        5.189
       0.996 |        1.673 |        2.669
       0.663 |        9.074 |        9.737
       1.512 |        5.691 |        7.203
       1.760 |        1.626 |        3.385
       1.363 |        5.141 |        6.504
       1.880 |        3.338 |        5.218
       0.880 |        1.611 |        2.492
       0.857 |        0.852 |        1.708
       0.868 |        4.588 |        5.455
       0.891 |        0.800 |        1.691
       0.965 |        1.676 |        2.641
       1.044 |        0.876 |        1.920
       0.770 |        3.033 |        3.803
       1.012 |        1.155 |        2.167
       0.790 |        0.702 |        1.491
       0.752 |        1.076 |        1.828
       0.803 |        3.010 |        3.813
       1.044 |        1.260 |        2.304
       0.866 |        1.084 |        1.949
       0.922 |        1.591 |        2.513
       0.893 |        4.164 |        5.058
       1.540 |        1.510 |        3.051
       0.982 |        0.827 |        1.809
       0.814 |        1.232 |        2.046
       0.806 |        0.873 |        1.678
       0.933 |        0.759 |        1.692
       1.238 |        3.264 |        4.502
       0.856 |        0.829 |        1.686
       0.779 |        5.608 |        6.387
       0.828 |        2.655 |        3.483
       0.701 |        5.251 |        5.952
       0.724 |        1.474 |        2.198
       0.837 |        2.118 |        2.955
       1.221 |        1.196 |        2.417
       0.950 |        3.876 |        4.826
       1.128 |        1.255 |        2.383
       1.173 |        0.796 |        1.969
       1.078 |        3.197 |        4.275
       0.760 |        0.771 |        1.531
       0.736 |        1.254 |        1.990
       1.536 |        1.486 |        3.022
       0.993 |        3.180 |        4.174
       0.805 |        6.609 |        7.414
       0.782 |        3.495 |        4.277
       0.941 |        1.960 |        2.900
       0.968 |        0.784 |        1.752
       0.829 |        4.974 |        5.802
       1.461 |        2.442 |        3.903
       1.182 |        3.330 |        4.512
       1.448 |        1.891 |        3.339
       0.910 |        4.347 |        5.258
       0.839 |        1.270 |        2.109
       0.746 |        0.928 |        1.674
       0.790 |        4.626 |        5.417
       0.932 |        1.318 |        2.250
       0.938 |        1.058 |        1.996
       1.071 |        1.573 |        2.644
       0.823 |        1.269 |        2.092
       0.967 |        0.936 |        1.903
       0.798 |        1.063 |        1.861
       0.803 |        2.473 |        3.275
       0.822 |        0.885 |        1.707
       0.793 |        1.926 |        2.718
       0.969 |        1.251 |        2.220
       0.858 |        0.899 |        1.757
       1.100 |        0.864 |        1.965
       0.887 |        2.103 |        2.990
       0.811 |        1.531 |        2.342
       0.873 |        1.719 |        2.592
       0.915 |        3.524 |        4.439
       0.859 |        1.659 |        2.518
       1.253 |        1.761 |        3.014
       0.763 |        1.508 |        2.272
       1.195 |        1.077 |        2.272
       0.709 |        4.953 |        5.661
       0.991 |        1.210 |        2.202
       0.801 |        3.451 |        4.252
       0.814 |        1.581 |        2.394
       0.731 |        3.871 |        4.602
       0.751 |        0.847 |        1.598
       0.861 |        3.623 |        4.484
       0.936 |        0.990 |        1.926
       1.005 |        0.950 |        1.956
       0.758 |        4.698 |        5.456
       0.853 |        0.711 |        1.564
       0.886 |        1.704 |        2.590
       0.950 |        2.254 |        3.204
       0.793 |        2.890 |        3.683
       0.830 |        4.967 |        5.797
       0.781 |        0.843 |        1.624
       0.824 |        0.801 |        1.626
       0.866 |        1.629 |        2.495
       0.916 |        1.812 |        2.728
       0.811 |        1.480 |        2.290
       0.702 |        1.661 |        2.363
       1.989 |        0.894 |        2.883
       0.937 |        2.707 |        3.644
       1.616 |        3.702 |        5.318
       0.839 |        0.804 |        1.643
       0.770 |        0.808 |        1.578
       0.889 |        0.790 |        1.679
       0.845 |        0.625 |        1.470
       0.765 |        4.268 |        5.033
       0.678 |        0.846 |        1.524
       0.927 |        0.887 |        1.815
       0.744 |        1.435 |        2.179
       0.807 |        2.550 |        3.356
       0.854 |        1.809 |        2.663
       1.128 |        1.598 |        2.727
       0.762 |        3.545 |        4.307
       2.749 |        0.939 |        3.688
       0.991 |        4.608 |        5.599
       0.695 |        1.345 |        2.040
       0.904 |        3.628 |        4.531
       2.500 |        0.721 |        3.222
       0.783 |        2.554 |        3.337
       1.112 |        4.644 |        5.756
       0.725 |        1.459 |        2.184
       0.784 |        0.939 |        1.723
       0.876 |        2.513 |        3.389
       0.801 |        1.461 |        2.261
       0.790 |        5.980 |        6.770
       1.352 |        1.162 |        2.514
       0.840 |        2.361 |        3.200
       0.803 |        0.991 |        1.794
       0.985 |        2.254 |        3.239
       0.810 |        1.579 |        2.389
       0.900 |        1.679 |        2.580
       0.631 |        5.304 |        5.935
       0.941 |        0.725 |        1.667
       0.783 |        0.984 |        1.767
       0.693 |        0.739 |        1.433
       0.770 |        1.319 |        2.088
       0.783 |        1.465 |        2.249
       0.796 |        1.694 |        2.490
       0.968 |        1.507 |        2.474
       0.749 |        1.787 |        2.536
       1.016 |        1.982 |        2.998
       1.186 |        5.946 |        7.132
       0.969 |        1.366 |        2.335
       0.706 |        1.647 |        2.353
       1.024 |        0.992 |        2.016
       1.070 |        1.504 |        2.574
       0.705 |        1.304 |        2.009
       0.792 |        2.028 |        2.820
       0.832 |        2.314 |        3.147
       0.802 |        3.968 |        4.770
       1.016 |        1.361 |        2.377
       0.750 |        0.739 |        1.490
       0.973 |        1.261 |        2.235
       1.170 |        0.850 |        2.020
       1.129 |        1.289 |        2.418
       0.727 |        0.804 |        1.532
       0.693 |        4.852 |        5.545
       0.729 |        0.900 |        1.630
       0.796 |        1.533 |        2.329
       0.972 |        0.879 |        1.851
       0.832 |        1.127 |        1.959
       1.040 |        0.844 |        1.884
       1.085 |        4.316 |        5.401
       0.756 |        1.394 |        2.151
       1.164 |        0.757 |        1.921
       0.800 |        3.291 |        4.091
       0.758 |        2.382 |        3.140
       0.766 |        5.906 |        6.672
       1.116 |        1.831 |        2.947
       0.796 |        4.981 |        5.777
       0.842 |        2.423 |        3.264
       1.130 |        4.246 |        5.376
       1.009 |        0.660 |        1.669
       0.785 |        1.115 |        1.900
       0.771 |        2.688 |        3.459
       0.804 |        2.397 |        3.201
       0.981 |        1.063 |        2.043
       0.868 |        1.216 |        2.084
       0.659 |        0.928 |        1.587
       1.443 |        0.858 |        2.301
       1.070 |        0.940 |        2.011
       0.787 |        1.000 |        1.786
       0.721 |        2.054 |        2.775
       0.797 |        1.689 |        2.485
       1.052 |        3.030 |        4.082
       0.839 |        0.831 |        1.670
       1.030 |        3.932 |        4.963
       0.770 |        2.039 |        2.809
       0.786 |        3.199 |        3.984
       0.911 |        1.932 |        2.842
       0.795 |        0.921 |        1.715
       0.872 |        1.264 |        2.137
       1.145 |        3.635 |        4.779
       1.827 |        0.935 |        2.762
       0.878 |        2.878 |        3.756
       0.944 |        3.318 |        4.261
       0.833 |        2.304 |        3.137
       0.986 |        1.370 |        2.356
       0.856 |        4.965 |        5.821
       1.337 |        3.768 |        5.106
       0.888 |        1.687 |        2.575
       0.876 |        3.751 |        4.627
       0.827 |        1.019 |        1.846
       1.113 |        2.868 |        3.981
       3.172 |        1.423 |        4.595
       2.008 |        3.443 |        5.451
       4.649 |        0.985 |        5.635
       5.186 |        0.956 |        6.143
       4.187 |        1.499 |        5.686
       0.874 |        3.418 |        4.292
       0.859 |        1.995 |        2.854
       0.862 |        5.968 |        6.830
       0.862 |        0.887 |        1.749
       0.758 |        0.866 |        1.624
       0.814 |        0.790 |        1.604
       0.700 |        1.493 |        2.193
       1.091 |        0.834 |        1.925
       0.864 |        1.215 |        2.078
       0.815 |        1.484 |        2.299
       0.807 |        1.570 |        2.377
       0.725 |        1.740 |        2.464
       1.014 |        1.210 |        2.223
       0.805 |        2.360 |        3.164
       0.892 |        2.034 |        2.926
       0.879 |        2.083 |        2.962
       0.738 |        1.567 |        2.304
       0.766 |        2.215 |        2.981
       1.142 |        0.871 |        2.012
       0.916 |        1.345 |        2.260
       1.231 |        0.751 |        1.981
       1.189 |        1.985 |        3.174
       1.105 |        3.961 |        5.066
       0.862 |        3.628 |        4.490
       0.789 |        1.145 |        1.934
       0.799 |        3.188 |        3.987
       0.883 |        1.266 |        2.149
       0.746 |        2.293 |        3.038
       0.824 |        2.573 |        3.397
       1.031 |        1.242 |        2.274
       0.689 |        0.672 |        1.360
       0.627 |        0.696 |        1.323
       0.662 |        0.731 |        1.393
       0.762 |        1.100 |        1.862
       0.776 |        0.778 |        1.554
       0.839 |        4.682 |        5.521
       0.717 |        0.669 |        1.386
       0.774 |        1.894 |        2.668
       1.310 |        2.471 |        3.782
       1.095 |        0.949 |        2.045
       0.980 |        3.519 |        4.498
       0.797 |        1.223 |        2.020
       0.617 |        4.278 |        4.895
       1.982 |        1.055 |        3.037
       0.764 |        0.924 |        1.689
       0.745 |        3.964 |        4.709
       0.835 |        1.365 |        2.200
       1.551 |        1.335 |        2.886
       1.052 |        1.259 |        2.311
       0.699 |        0.780 |        1.479
       0.935 |        1.095 |        2.030
       1.032 |        1.115 |        2.148
       0.838 |        1.287 |        2.125
       0.693 |        1.806 |        2.499
       1.592 |        1.045 |        2.638
       0.762 |        3.463 |        4.225
       1.666 |        1.849 |        3.515
       1.778 |        1.548 |        3.326
       1.688 |        4.124 |        5.813
       0.946 |        1.397 |        2.343
       1.027 |        4.121 |        5.148
       0.784 |        3.007 |        3.790
       0.704 |        2.756 |        3.460
       0.792 |        5.322 |        6.114
       0.839 |        0.704 |        1.542
       0.728 |        1.227 |        1.955
       0.776 |        3.337 |        4.112
       0.721 |        2.317 |        3.038
